Start Timestamp;End Timestamp;Transcript
00:00;00:03;"Time Crisis, back again."
00:03;00:07;"Here in the middle of a long hot summer."
00:07;00:11;"On this episode, we talk Nickelback"
00:11;00:17;"and their beautiful complicated legacy, Elvis Costello,"
00:17;00:21;"as well as new music from Shaboozie."
00:21;00:24;"This is a July--"
00:24;00:30;"Time Crisis with Ezra Koenig."
00:30;00:35;"[MUSIC - EZRA KOENIG, ""TIME CRISIS""]"
00:35;00:41;"They passed me by, all of those great romances."
00:41;00:48;"They were a felt lovingly, all my rightful chances."
00:48;00:55;"My picture clear, everything seemed so easy."
00:55;00:59;"And so I dealt to the blow."
00:59;01:02;"One of us had to go."
01:02;01:07;"Now it's different, I want you to know."
01:07;01:10;"One of us is crying."
01:10;01:13;"One of us is lying."
01:13;01:17;"Leave the lonely man."
01:17;01:19;"Time Crisis, back again."
01:19;01:20;"And guess what?"
01:20;01:22;"There's been a run on the banks."
01:22;01:25;"The banks are all cleaned out."
01:25;01:29;"Bonnie and Clyde came through and emptied out all the banks"
01:29;01:32;"because we ran out of banked episodes."
01:32;01:34;"So the boys are semi-live."
01:34;01:36;"Farmer's Market Fresh, folks."
01:36;01:44;"This is a piping hot summer episode recorded"
01:44;01:45;"in the dog days of summer."
01:45;01:48;"You're hearing it in July."
01:48;01:50;"We're not that far off in July."
01:50;01:54;"Do you guys remember what any of the banked episodes were about?"
01:54;01:57;"2000s, right?"
01:57;01:58;"The songs of the early 2000s."
01:58;01:59;"But we didn't actually get to that."
01:59;02:01;"Yeah, we never quite got to it."
02:01;02:02;"We never quite got to it."
02:02;02:05;"But we wanted to."
02:05;02:08;"We took a trip down memory lane, I remember,"
02:08;02:10;"and talked about our earlier lives."
02:10;02:13;"And then another episode, we went deep on Aerosmith."
02:13;02:14;"And then another episode, we went--"
02:14;02:16;"we had Stephen Heiden."
02:16;02:17;"That's right."
02:17;02:20;"So I'm just hitting you with the bullet points there."
02:20;02:21;"We talk broad strokes."
02:21;02:22;"A little bit of Springsteen."
02:22;02:23;"Yep."
02:23;02:26;"All right, well, we tried to talk about the 2000s."
02:26;02:28;"The universe didn't want us to."
02:28;02:29;"Yeah, I guess we--"
02:29;02:31;"We did our best."
02:31;02:33;"Well, let's get back to the 2020s."
02:33;02:36;"Pretty cold decade so far."
02:36;02:40;"The roaring '20s."
02:40;02:41;"Well, how's everybody?"
02:41;02:42;"Yeah, not much going on."
02:42;02:44;"Let's just dig into this new GBV record."
02:44;02:44;"Yeah."
02:44;02:46;"Nothing going on."
02:46;02:49;"Well, OK, so where are you guys, first of all?"
02:49;02:51;"We're not in the same place."
02:51;02:53;"I'm in LA."
02:53;02:53;"Jake's in LA."
02:53;02:55;"Nick's in LA."
02:55;02:56;"Seinfeld's at his day job."
02:56;02:58;"He might jump in later."
02:58;02:59;"I'm in New York."
02:59;03:05;"I'm in the Apple Studios, New York City."
03:05;03:06;"Big Apple."
03:06;03:08;"This is what happens sometimes in the summer."
03:08;03:13;"I go from tour with the band to family tour"
03:13;03:15;"and back to tour with the band."
