Start Timestamp;End Timestamp;Transcript
00:00;00:06;"It's 2022, and it's not just the 30th anniversary of Alice in Chains' Dirt."
00:06;00:08;"We'll also be talking about Tully's,"
00:08;00:16;"The Coffee Chain, plus Jake's favorite band, Second Grade."
00:16;00:21;"All that, plus Marquis Moon by Television."
00:21;00:26;"This is Time Crisis with Ezra Koenig."
01:14;01:16;"Time Crisis, back again."
01:16;01:18;"Good morning, sir."
01:18;01:22;"Good morning. Very early for me over here."
01:22;01:23;"What time is it?"
01:23;01:29;"7 a.m. Probably some people don't think that's that early, but for me, that's very early to be"
01:29;01:30;"up and at them."
01:30;01:34;"That's early to start a radio show. This is like morning drive time style."
01:34;01:38;"This might be the earliest I've ever done Time Crisis."
01:38;01:42;"Oh, I think so. I don't think we've never done it this early in the States."
01:42;01:47;"But I like to think about you last night, around 6 p.m., like, ""I got to hit the hay."
01:47;01:48;"I got to work in the morning."""
01:48;01:53;"You have those insane morning drive time hours where they're getting up at 2 to go to work."
01:53;01:55;"I mean, that's crossed my mind before."
01:55;02:01;"It's especially funny because there's a lot of people who have to wake up early for work,"
02:01;02:07;"but then you throw in the showbiz element where it's like, ""I got to be up and at them."
02:07;02:11;"I got to be radio ready at 5.30."""
02:11;02:12;"Yeah."
02:12;02:17;"I wonder if you're the family of some drive time radio person."
02:17;02:18;"Do you have your own bedroom?"
02:18;02:21;"Howard Stern talks about this all the time."
02:21;02:26;"He goes to bed. He eats dinner at 5.30, and he is in bed by 8, 8.30."
02:26;02:32;"He has his own bed, and I think he talks about how his family's always been just really miserable."
02:32;02:37;"I mean, that's him, who I think would make others suffer."
02:37;02:38;"Yeah, that's kind of like..."
02:38;02:44;"And also, that's his shtick to be like, ""It's totally insane. I'm a freak. I drive everybody"
02:44;02:45;"crazy."""
02:45;02:50;"There's something about you telling Rashida and the family, ""Guys, I want everybody quiet"
02:50;02:52;"around 8.30. I have to wake up to do Time Crisis."""
02:52;02:57;"Earlier, ""I need a 12-hour window."""
02:57;02:57;"Yeah, exactly."
02:57;03:02;"""At 7 p.m., we'll go on library rolls. I don't want to hear a peep above a whisper."
03:02;03:04;"I got to be ready to do the radio."""
03:05;03:11;"Whereas you guys are sitting pretty there mid-afternoon yesterday in Los Angeles."
03:11;03:12;"3 p.m., baby."
03:12;03:13;"Love it."
03:23;03:25;"It's oh so still."
03:25;03:33;"Shh, shh, you're all alone."
03:33;03:39;"Shh, shh, and so peaceful until..."
03:40;03:43;"You fall in love."
03:43;03:44;"Sinful."
03:44;03:46;"The sky up above."
03:46;03:48;"Sinful."
03:48;03:50;"It's caving in."
03:50;03:52;"[Screaming]"
03:52;03:56;"You've never been so nuts about a guy you wanna love."
03:56;03:58;"You wanna cry, you cross your heart and hope to die."
03:58;04:01;"'Til it's over."
04:01;04:05;"One thing I wanted to start with, just speaking of being in Japan,"
04:05;04:09;"have we ever talked about the Tully's coffee chain?"
04:09;04:09;"No."
04:09;04:12;"So I wanted to talk about it because it's very ubiquitous here, and"
04:12;04:15;"I've been drinking a lot of Tully's coffee, actually."
04:15;04:19;"And it's one of... There's something funny about, especially in Tokyo,"
04:19;04:23;"it's a big cosmopolitan international city, so unsurprisingly,"
04:23;04:29;"you're gonna have a lot of the same stuff that you have in every big western city."
04:29;04:34;"Of course, you have the giant global chains, McDonald's, Starbucks."
04:34;04:38;"We've discussed how there's, you know, can be the slight regional differences."
04:38;04:42;"By the way, I never actually got the sweet potato frappuccino here."
04:42;04:44;"Sold out everywhere."
04:44;04:48;"I've noticed as I walk past a lot of Starbucks, they slapped a big sold out sign on it."
04:48;04:49;"Is that sign in English?"
04:49;04:50;"Yes."
04:50;04:53;"Yeah, it's usually sold out in English."
04:53;04:53;"All right."
04:53;04:55;"I don't know if you have some insight."
04:55;05:01;"I've never truly been able to understand how much stuff is in English here."
05:01;05:07;"People want to project a kind of cool international flavor by putting your sign in English."
05:07;05:09;"I can't totally follow the logic."
05:09;05:12;"I mean, it's useful being an English speaking person here, how much stuff is in English."
05:12;05:14;"But yeah, then sometimes it's only in English."
05:14;05:18;"Sometimes you'll hear some J-pop songs and a few lines will just be in English."
05:18;05:20;"Just for the sort of aesthetic."
05:20;05:20;"Right."
05:20;05:25;"And then famously, you have the aesthetic English t-shirts all over the world."
05:25;05:27;"That's a two way street."
05:27;05:32;"Of course, you walk around Japan, let alone, you know, any other country where you'll see"
05:32;05:35;"some grandma wearing a shirt that says like, I haven't seen any."
05:35;05:38;"I haven't seen anything quite as crazy as you."
05:38;05:42;"But you just see the kind of like, OK, now listen up."
05:42;05:43;"I'm number one."
05:43;05:46;"And if you don't understand, that's on fire."
05:47;05:50;"I've seen some of that stuff, which, of course, is a two way street."
05:50;05:56;"Famously, there are many Americans with a tattoo, Japanese characters that says something"
05:56;05:57;"nonsensical."
05:57;06:00;"But sold out isn't communicating an aesthetic."
06:00;06:02;"It's telling you."
06:02;06:08;"So someone, the Japanese have to be able to understand that English language phrase."
06:08;06:12;"I suspect it's an Anglicism that is recognizable."
06:12;06:14;"That's that's I think I think it's one of those."
06:14;06:18;"Right. Like it's possible that something based on sold out."
06:18;06:19;"There's like a Japanese version."
06:19;06:20;"Yeah."
06:20;06:25;"Or it's a discriminatory policy where it's only sold out for foreigners."
06:25;06:26;"Oh, for the gaijin."
06:26;06:27;"Yeah."
06:27;06:32;"Oh, well, OK, I'm going to have to do some investigative journalism then."
06:32;06:34;"Just walk into Japanese Starbucks."
06:34;06:35;"Hey, excuse me."
06:35;06:36;"I noticed it said sold out."
06:36;06:38;"They're like, hmm."
06:38;06:39;"Yes, sorry, it's sold out."
06:39;06:43;"Then Japanese person goes in with the flawless Japanese."
06:44;06:46;"They walk right out with a sweet potato Frappuccino."
06:46;06:48;"It's possible."
06:48;06:50;"But anyway, I was saying, you know, there's so many."
06:50;06:55;"Obviously, there's so many Western chains here, at least in Tokyo and Tokyo might be,"
06:55;06:59;"you know, a bit exceptional, but there's it's so much deeper than just McDonald's and Starbucks."
06:59;07:02;"There's Denny's, Carl's Jr."
07:02;07:05;"There's even like one Shakey's pizza."
07:05;07:08;"There's Krispy Kreme."
07:08;07:10;"There's all that stuff."
07:10;07:17;"But then there's this other phenomenon, which is American chains that no longer exist in America."
07:17;07:22;"And that's interesting because there is there is a funny thing I've been feeling being in Japan"
