Start Timestamp;End Timestamp;Transcript
00:00;00:04;"Time Crisis in a Time of Crisis."
00:04;00:08;"In a FaceTime of Crisis."
00:08;00:14;"We reunite with the crew and some very special guests to talk about everything from Starbucking"
00:14;00:17;"to COVID-19."
00:17;00:22;"But of course, even in these troubled times, we take a moment to dive into the tasteful"
00:22;00:26;"palette of the 1970s and some of that old wisdom."
00:26;00:32;"This is a Weekly Time Crisis with Ezra King."
00:32;00:34;"Beep beep beep beep beep beep beep beep beep."
00:34;00:35;"Spawn."
00:35;00:36;"One."
00:36;00:37;"They passed me by, all of those great romances."
00:37;00:38;"They were a threat, robbing me of my rightful chances."
00:38;00:57;"But picture clear, everything seemed so easy."
00:57;01:21;"And so I dealt to the blow, one of us had to go."
01:21;01:22;"Now it's different, I want you to know."
01:22;01:23;"One of us is crying, one of us is lying."
01:23;01:24;"Leave alone me there."
01:24;01:25;"Time Crisis, back once again."
01:25;01:33;"This is now our third Time of Crisis, Time Crisis, meaning three weeks of lockdown."
01:33;01:36;"Can you believe that the first time we did it, we were actually thinking about getting"
01:36;01:37;"in the studio."
01:37;01:38;"Right."
01:38;01:39;"You had a slight fever."
01:39;01:40;"Yeah, I had a slight fever."
01:40;01:44;"I'd had a fever for a few days and just wasn't feeling so hot."
01:44;01:45;"What came of that?"
01:45;01:47;"It passed, it subsided."
01:47;01:48;"It has subsided."
01:48;01:55;"It felt a little bit crazy at the time to make that call two weeks ago to say, ""Hey,"
01:55;01:57;"I think we should FaceTime."""
01:57;02:01;"But that was like right, I think that was like a Wednesday or a Thursday that we were"
02:01;02:02;"taping that week."
02:02;02:06;"And it was like right on the day when things really started to change."
02:06;02:12;"Yeah, I remember it might have been earlier in the week, but I remember the last time"
02:12;02:15;"I even considered like doing something."
02:15;02:17;"She's come up a lot on this show."
02:17;02:21;"Kelly Reichardt, my friend, asked me if I want to go see her new movie, First Cow."
02:21;02:25;"And whatever it was, it was like early in that week."
02:25;02:29;"It must have been before I went to Florida for that festival, but or maybe I just gotten"
02:29;02:30;"back actually."
02:30;02:34;"Either way, it was right on the cusp of being like, well, a movie theater."
02:34;02:39;"It's not a very crowded place for like a daytime showing of something."
02:39;02:41;"Although for all I know, you know, LA is an industry town."
02:41;02:44;"Maybe the 1pm show is the first cow jammed."
02:44;02:45;"But I was like, yeah, maybe."
02:45;02:49;"And it's also that funny feeling when someone suggests something to you."
02:49;02:53;"I often assume that people are like more rational than me."
02:53;02:55;"So you know, somebody else is like, oh, yeah, let's go see a movie."
02:55;02:57;"Like, oh, OK, people still see it movies."
02:57;02:58;"Cool."
02:58;03:00;"But then at some point I was like, yeah, I think I planted the seed of doubt."
03:00;03:01;"I was like, yeah, you're right."
03:01;03:02;"It won't be crowded."
03:02;03:03;"And if it's really crowded, we could dip."
03:03;03:04;"And they're like, oh, really?"
03:04;03:06;"You think it's things are going to get that weird?"
03:06;03:08;"I was like, I don't know."
03:08;03:09;"And then I was like, we could just take a hike."
03:09;03:11;"And then we took a hike instead."
03:11;03:15;"And that was the last time I like did something that must have been like two and a half weeks"
03:15;03:16;"ago now."
03:16;03:17;"Yeah."
03:17;03:24;"I bailed on my sister-in-law's birthday the night before we did the first FaceTime crisis."
