Start Timestamp;End Timestamp;Transcript
00:00;00:07;"Time Crisis, back again. We talk about important historical moments when music"
00:07;00:14;"and technology joined forces. We'll be talking David Byrne, Microsoft, Brian Eno,"
00:14;00:24;"David Bowie, U2, and of course the hits of today. This is a 200 year episode of"
00:24;00:30;"Time Crisis with Ezra Koenig."
01:14;01:19;"All right, Time Crisis back again. Jake, what's up?"
01:19;01:26;"Back again. Not much, doing well. Never know how to answer that question, very awkward."
01:26;01:31;"It'd be very crazy to immediately start listing things that are up."
01:31;01:35;"Yeah. Somebody would have to specifically ask you a follow-up question like,"
01:35;01:40;"""So Jake, how's the painting been?"" Right. Every time I hit you up, you're just like,"
01:40;01:46;"gave us like the dates of the next show that you're working on. Kind of strange."
01:46;01:54;"Very goal-oriented in my answering. Is that what like these kind of like life coach guru shows are like?"
01:54;01:59;"This is a whole world that I don't really know about, but I got a bit of a strange YouTube ad"
01:59;02:04;"the other day that was, because you know, we've talked about, this is kind of like where like the guacamole technology"
02:04;02:11;"came from, is because we were talking about, you know, like that dude who shows up with the Ferrari on YouTube"
02:11;02:15;"that's just like, ""How do you think I got this Ferrari?"" Or maybe it was a Lambo."
02:15;02:20;"And just kind of like, ""Here's the thing, you too can do, you can unlock the,"" you know, there's that kind of life coach,"
02:20;02:27;"self-help person. I think like Gary V is kind of like the king. It's also like Shark Tank Jason."
02:27;02:33;"It's like, you know, this place intersection of like achieving your business goals, believing in yourself,"
02:33;02:40;"you know, the time-honored American kind of gospel of prosperity. But I got an ad the other day that was,"
02:40;02:46;"""Hey, what's up? Are you a life coach? And you have other life coaches telling you that the only way to get more clients"
02:46;02:51;"is by advertising on social media? Well, I'm here to tell you that's not the way to build your life coach business."""
02:51;02:56;"And it was like this double-layered deep where this guy was basically saying to all the other life coaches,"
02:56;03:01;"""Guys, that's not how you do it. If you're a life coach, your whole thing is about gaining clients, right?"""
03:01;03:08;"Obviously, he didn't give away the secret, but it was basically like a life coach telling other life coaches"
03:08;03:12;"that there are better ways to gain new clients, which is sometimes how the world feels."
03:12;03:16;"It's just like life coaches on life coaches on life coaches, everybody."
03:16;03:19;"Was he trying to compel people to sign up for his six-week seminar?"
03:19;03:24;"It kind of seemed like it was heading there. But you know, he framed it as like, ""Listen,"""
03:24;03:30;"he told everybody that he grossed like $60 million over the past few years, so he really knows what he's talking about."
03:30;03:38;"I've definitely heard some people describe that the future might just be everyone just serving each other hamburgers,"
03:38;03:45;"you know, as it just becomes increasingly a service economy, but maybe everyone will just be being a life coach to everyone else."
03:45;03:48;"Right, which I guess is not that different than being an influencer."
03:48;03:53;"Everybody's some type of life coach influencer telling everybody else,"
03:53;03:59;"yeah, I guess that's exactly what you're saying, like everybody's serving burgers, except it's got to stop somewhere."
03:59;04:06;"I can't imagine actually trying to get followers. I guess you can buy followers, I know that."
04:06;04:08;"Yes, people buy followers, that's been happening."
04:08;04:12;"I get offers sometimes like, ""Do you need more followers?"" Nope."
04:12;04:13;"Thinking about it."
04:13;04:19;"Good where I'm at. Let's say like, I don't know, Kim Kardashian or whatever has like,"
04:19;04:21;"what does she have, tens of millions of followers on Instagram?"
04:21;04:23;"I think hundreds, hundreds of millions."
04:23;04:27;"How many of those would you qualify as ""organic""?"
04:27;04:29;"Well, Seinfeld's a social media expert."
04:29;04:30;"That's true."
04:30;04:33;"Kim K has 225 million followers."
04:33;04:35;"Yeah, that seems high."
04:35;04:40;"If I had to just guess, I would say probably 75% of those are organic,"
04:40;04:47;"and then I think what happens is that just like all the spam bots just sort of flock to the organic, you know, like a..."
04:47;04:49;"Choose those numbers."
04:49;04:52;"So that doesn't mean there's any treachery on her part."
04:52;04:54;"Yeah, I don't think she's buying followers."
04:54;04:57;"Gotta choose those numbers on that Streth account."
04:57;05:00;"You gotta buy like 5,000 followers tonight."
05:00;05:02;"Well, apparently that's over."
05:02;05:05;"According to this dude, I should have signed up for this guy's course."
05:05;05:09;"I don't actually learn the secret, but according to this dude, that's not where it's at."
05:09;05:12;"So there might be some more sophisticated techniques that could benefit you, Jake."
05:12;05:17;"But maybe in the future we'll start opening every time crisis because it's not always clear how to open it,"
05:17;05:20;"but it could just be like, just go around the room."
05:20;05:24;"Jake, what are your goals this month and what have you done today to try to achieve them?"
05:24;05:27;"And then just immediately, everybody has to be prepped with the answer."
05:27;05:28;"Just be like, thanks for asking."
05:28;05:31;"As you know, my goal is to, you know, whatever."
05:31;05:36;"That seems, yeah, perfectly in keeping with the low-key TC ethos."
05:36;05:38;"Well, we've been kind of building up to it."
05:38;05:40;"I think a lot of people think with the kind of..."
