Start Timestamp;End Timestamp;Transcript
00:00;00:08;"Time Crisis, back again. It's the dog days of summer, and we're here to talk about"
00:08;00:15;"something very special. People often say that three is a mystical number, some"
00:15;00:20;"people even say it's a magical number. Well how about Bob Dylan's greatest hits"
00:20;00:32;"volume 3. We'll dig into that and so much more on today's Time Crisis with Ezra Koenig."
00:40;00:47;"You were a friend robbing me of my rightful chances"
00:47;00:54;"My picture clear Everything seemed so easy"
00:54;01:01;"And so I dealt you the blow One of us had to go"
01:01;01:05;"Now it's different I want you to know"
01:05;01:11;"One of us is crying One of us is lying"
01:11;01:16;"Leave it on me babe"
01:16;01:19;"Time Crisis back again. Dog Days of Summer."
01:19;01:23;"Yeah, this might be a banked episode. How banked is it?"
01:23;01:27;"I don't know. Anywhere between one to five weeks."
01:27;01:31;"Nothing crazy. It's not like some unearthed years old."
01:31;01:36;"It's a Summer of 2022 episode. Feel great about it."
01:36;01:38;"Yeah. Back in person. And we're back in person."
01:38;01:42;"That's why we bank these ups. We're not always in the same place when we are."
01:42;01:46;"Get together, do a tight banking session. Feels good."
01:46;01:50;"Got the whole crew. Sunday morning."
01:50;01:54;"That's right. It is a Sunday morning. Got Nick and Seinfeld."
01:54;01:57;"How you guys doing? Hey, what's up?"
01:57;02:02;"Seinfeld was lost in thought. No, no, I'm good."
02:02;02:05;"I'm good. I'm glad to see you guys again in person."
02:05;02:08;"You just sitting here wearing a large print Kramer shirt?"
02:08;02:12;"It's an all over print Kramer shirt. I'm just trying to stay on brand for you guys."
02:12;02:18;"That's a great shirt. Thank you. When you're rolling out with wearing like the giant Kramer shirt,"
02:18;02:21;"what type of comments are you getting? Mostly Seinfeld fans"
02:21;02:26;"or does anybody people still want to bring up the Laugh Factory thing?"
02:26;02:36;"Or is it we just live in a modern isolated world where even a sick all over print Kramer shirt is not eliciting comments from strangers?"
02:36;02:38;"Yeah, I think you know, I've worn this in the past."
02:38;02:41;"I've gotten a couple of like nice shirt like standard stock compliments,"
02:41;02:44;"but I mean today I went right from the house right here."
02:44;02:48;"So I mean this would be the first compliment of the day on the shirt."
02:48;02:52;"Did you make the round your wife or son say anything about it?"
02:52;02:55;"My wife was like she's like, oh you're wearing the Kramer shirt."
02:55;02:57;"Like that was just a neutral like acknowledgement."
02:57;03:02;"And your son said, daddy, daddy, you're wearing my favorite shirt again."
03:02;03:10;"She's like who's that racist on your shirt? No, but you know, the day is young."
03:10;03:13;"Okay, Nick, you're wearing some kind of weird shirt too."
03:13;03:17;"What's this? Dewey Crumpler X Cushion Works."
03:17;03:20;"Yes, some weird art thing. Do you know who this is Jake?"
03:20;03:24;"So Cushion Works, he's come up on the show a couple times."
03:24;03:31;"My friend Jordan Stein, mutual friend, childhood friend, runs a gallery,"
03:31;03:34;"a small gallery in San Francisco."
03:34;03:39;"Yep. And Dewey Crumpler is an artist that was featured in his gallery."
03:39;03:43;"And he did he's sort of a does a lot of weird kind of New Age space stuff."
03:43;03:46;"And this is there any way Dewey Crumpler is his real name?"
03:46;03:50;"I'm like 50/50 on it. I think it's a hundred percent. His real name?"
03:50;03:51;"I'm certain about it. It's a great name."
03:51;03:55;"Those are both real. Dewey, I've heard of it."
03:55;03:58;"I've heard there's Dewey Cox. Well, he's a fictional character."
03:58;04:01;"Decimal System. Dewey Decimal and Crumpler."
04:01;04:04;"I do that is a real last name. You put them together."
04:04;04:06;"It does sound a little bit like a nom de plume."
04:06;04:12;"I don't want to show my ignorance, but Dewey Decimal? Is his last name Decimal?"
04:12;04:16;"No, no, because there's decimals in the system."
04:16;04:20;"Yeah. No, it's just books. No, his name is Dewey Decimal."
04:20;04:24;"And he said, let's just organize these books by alphabetically."
04:24;04:28;"I understand. He was the first librarian to organize books alphabetically."
04:28;04:31;"No. Yeah. What's his name? Let's get a number crunch on that."
04:31;04:35;"His name is probably John Dewey, Augustus Dewey. Not a first name."
04:35;04:39;"Sam Dewey. Published by Melville Dewey. Melville Dewey."
04:39;04:43;"Wow. That's a very. That sounds like Dewey Crumpler. It's very academic sounding."
04:43;04:47;"But who else do you know whose first name is Dewey? Is that a nickname for like?"
04:47;04:51;"Dewey Cox. Yeah, no, but yeah, a fictional, a real person named Dewey."
04:51;04:55;"I had a great uncle named Dewey. Wow. I didn't know him very well,"
04:55;04:59;"but it was a nickname. I'm pretty sure. Maybe his name was like Donald or something."
04:59;05:04;"Deward. It's a male name of Welsh origin that means beloved."
05:04;05:08;"All right, Dewey Crumpler. So Dewey Crumpler, this is a. Great name."
05:08;05:13;"Yeah, it's a great name and he's a great artist and it's a great gallery."
05:13;05:15;"Cushion Works. Cushion Works is a gallery."
05:15;05:19;"Everybody's wearing t-shirts today. And well, yeah, I'm rocking."
05:19;05:22;"Free your mind. I don't think I ever wore this before. I saw it."
05:22;05:24;"I pulled it out of my closet, said free your mind on it."
05:24;05:28;"And my first thought was, oh, that's some Diplo thing."
05:28;05:31;"I've got a lot of good things from the Diplo promotional world over the years."
05:31;05:35;"I remember once there was some sort of like Adidas collab"
05:35;05:39;"and it came in this like amazing box, which included a record player."
05:39;05:43;"It was like a cheap record player built into a cardboard case."
05:43;05:49;"And then I know at some point I had a bottle of Diplo branded tequila"
05:49;05:51;"that we worked through slowly over a year."
05:51;05:53;"Anyway, so I pulled this out. I thought it was a Diplo thing and I looked on the back"
05:53;05:56;"and I was incorrect. It's Throwing Fits."
05:56;06:00;"It's a pod? It's a pod. Yeah, it's a fashion pod, which I went on a few years ago."
06:00;06:03;"Great pod, primarily about fashion."
06:03;06:06;"But so this is some kind of Throwing Fits thing."
06:06;06:09;"And Jake's shirt is a great lead in to this episode."
06:09;06:14;"It's official Jokerman podcast. I'm also wearing a podcast t-shirt."
06:14;06:16;"Oh, yeah. Official Jokerman podcast merch."
06:16;06:20;"It's a great shirt. It has, starting with self-portrait,"
06:20;06:23;"I guess it lists all of Bob Dylan's 70s albums"
06:23;06:26;"and has the kind of the logo of each album."
06:26;06:30;"So it's got like the Planet Waves handwritten scrawl,"
06:30;06:32;"blood on the tracks with the lines, the basement tapes,"
06:32;06:35;"that kind of a diagonal writing."
06:35;06:40;"And then at the bottom it says Jokerman in Jokerman font."
06:40;06:42;"Shout out to Jokerman pod. Great pod."
06:42;06:44;"It is a great pod. I got on there twice."
06:44;06:47;"I got into it recently and actually listened to your episode with Dave."
06:47;06:49;"Oh, fun. Which I really enjoyed."
06:49;06:52;"After seeing Bob Dylan at the Pantages, I've been on this big Bob Dylan thing"
06:52;06:56;"and finally started listening to Jokerman because I've been hearing about it."
06:56;07:00;"Yeah, I vaguely remember maybe something about them and I finally listened."
07:00;07:04;"It's a great pod. Just in time for them to move on to Velvet Underground."
07:04;07:07;"But the material is still there and the content is still there."
07:07;07:09;"There's two years of Bob Dylan pods."
07:09;07:17;"Yep. And also I was on the Wikipedia page for the song Jokerman, as I often am."
07:17;07:19;"I don't know if I've said this before. I saw it and I forgot it."
07:19;07:24;"But I was very proud, as you should also be Jake, especially you,"
07:24;07:27;"to be, you know, reading like, yeah, Jokerman."
07:27;07:29;"You're kind of like, yeah, is there any interesting anecdotes"
07:29;07:32;"about when it was written or analysis on the Wikipedia page?"
07:32;07:36;"And then on the bottom, there's a part on Wikipedia where it talks about"
07:36;07:38;"in popular culture and like who's covered it."
07:38;07:43;"And then somewhere it says the Jokerman font is named after the song."
07:43;07:45;"And I was curious. I was like, well, I think we broke this story."
07:45;07:49;"So I'm curious what the citation is going to be."
07:49;07:52;"Right. And I looked and it was Time Crisis."
07:52;07:55;"That rules. Because we interviewed the creator of the Jokerman font."
07:55;08:00;"We confirmed it. That's probably our greatest scoop ever here."
08:00;08:03;"That's real original journalism."
08:03;08:06;"Yeah. You had a hunch. You tracked it down. You confirmed."
08:06;08:10;"I feel like maybe it was your hunch. Well, either way, it was a team effort."
08:10;08:12;"Team effort. And I think about stuff like that because that's exactly the stuff"
08:12;08:15;"that I as a music fan want to know."
08:15;08:17;"And I think about at random times we've done interviews."
08:17;08:20;"It doesn't always pan out, but you know, when you're like talking like Huey Lewis"
08:20;08:22;"or something, be like, man, you ever listen to the dead?"
08:22;08:25;"You just never know when somebody is going to say something,"
08:25;08:27;"which one day somebody is interested in Huey Lewis."
08:27;08:31;"Because this is exactly the type of stuff that we wonder off the mic."
08:31;08:35;"A hundred percent. Yeah. Even if we didn't do this show, it would be the exact same."
08:35;08:39;"We're the type of people who are sitting around listening to music one day"
08:39;08:42;"and just thinking, I wonder what Lou Reed had to say about the Grateful Dead."
08:42;08:47;"Luckily there, there's quite a bit. Ample information."
08:47;08:51;"Yeah. Or just like thinking about like, did Jerry ever,"
08:51;08:55;"I don't know, you know, listen to Pink Floyd? Yes. The answer is yes."
08:55;08:58;"Or, you know, you love. What did Jerry think of Van Halen?"
08:58;09:00;"Yes. Those kind of things. Yeah, exactly."
09:00;09:02;"That, you know, people that were contemporaries of each other,"
09:02;09:07;"but acts that you didn't associate in your, like that no one associates in their minds."
09:07;09:12;"And probably nine times out of ten, the answer is going to be something along lines of either,"
09:12;09:17;"not for me or oh, yeah, that's cool. You know, which maybe is not going to be that interesting."
09:17;09:21;"But even if we got like Bob Weir back on the show and said,"
09:21;09:23;"Bob, we forgot to ask you last time."
09:23;09:25;"What were you thinking when you first heard Van Halen?"
09:25;09:28;"He might just be like, I thought it was pretty cool, pretty far out."
09:28;09:30;"Not exactly my scene, but you know, good stuff."
09:30;09:33;"It might be that, but you never know if there might be something. Incredible technique."
09:33;09:36;"Yeah, there might be some really interesting."
09:36;09:39;"And in some ways, sometimes all you want to know is that."
09:39;09:41;"And of course, people's opinions change."
09:41;09:45;"So you might find some quote from back in the day of like,"
09:45;09:51;"like I said, there's something about Lou Reed saying that Frank Zappa was like the biggest loser he'd ever met in his life."
09:51;09:54;"And apparently like later in life, he was like, no, he's cool."
09:54;09:58;"Great musician. You know, people get a quote from Lou Reed."
09:58;10:02;"If there is a quote on Metallica circa 1985."
10:02;10:07;"Oh, yeah. If he was in or not. Absolute dog."
10:07;10:11;"Terrible tone, terrible distortion tone."
10:11;10:15;"I'd hate to be in the same room as these guys."
10:16;10:22;"I'm going away. I'm your source of self-destruction."
10:22;10:26;"Faded, pumped with fear. Stuck in dark is clear."
10:26;10:30;"Kneeling on your death's construction."
10:30;10:35;"Take me, you will see. For it's all you need."
10:35;10:43;"Dedicated to power killing you."
10:43;10:48;"Controlling master."
10:48;10:52;"Obey your master."
10:52;10:57;"Your life burns faster."
10:57;11:01;"Obey your master."
11:01;11:04;"Master of puppets and pulling your strings."
11:04;11:10;"I always think about that too, back to Bob Dylan, because I remember reading an interview with somebody,"
11:10;11:14;"probably Cameron Crowe, somebody who was like writing for Rolling Stone in the 70s."
11:14;11:19;"And whoever the journalist was talked about profiling Bob in,"
11:19;11:23;"I guess probably, you know, 77, 76, whatever."
11:23;11:26;"And they talked about going to visit him at a hotel room."
11:26;11:30;"And he just gone down to the record shop just to like, you know, see what was up."
11:30;11:33;"And he had this huge spread of records on the bed."
11:33;11:38;"One of which was the debut album from the Sex Pistols, Nevermind the Books."
11:38;11:42;"And I remember the interviewer recounting this later saying,"
11:42;11:46;"I was so nervous and I felt like I had to ask him about his tour and his new album."
11:46;11:51;"And it always kills me that I didn't specifically say, what do you think of that one, Bob?"
11:51;11:55;"You listen to it? Yeah. Now we may never know. Bob's a mysterious figure."
11:55;11:56;"You know, if he wants to talk about it, he will."
11:56;12:01;"But I don't know if he's ever had any commentary on punk rock. Really?"
12:01;12:06;"Never? All right, Sunfeld, start digging. Has Bob Dylan ever talked about?"
12:06;12:12;"Because he famously likes to drop these little breadcrumbs that shows that he's, he knows what's going on."
12:12;12:17;"Like he had a very, like a late era song where he talks about Alicia Keys in the lyrics."
12:17;12:20;"Oh, wow. Interesting. Oh, yeah, I remember that."
12:20;12:24;"But there's also a video I've seen a few times on Instagram."
12:24;12:27;"Maybe like John Wurster will post it every now and then,"
12:27;12:32;"which it's Bob Dylan on the street in like the early 80s."
12:32;12:34;"And the kids are talking about the bands they're into."
12:34;12:37;"And he's like, you into rat? His kids? No, no, no."
12:37;12:39;"It's just like random children. Oh, OK."
12:39;12:43;"Who are just like playing in the neighborhood. And Bob asks them that? Or they ask Bob?"
12:43;12:46;"He asks them. He says, you into rat? Yeah, are you into rat?"
12:46;12:49;"Oh, yeah, they're all right. Try to find that. Whoa."
12:49;12:52;"Yeah. And it's sort of like, oh, whoa."
12:52;12:57;"He's like following like early mid 80s, like heavy metal."
12:57;13:04;"Right. I mean, and I guess why wouldn't he? But yeah, you'd like to imagine Bob's like in his early 40s."
13:04;13:06;"You know, it's probably very confusing time for him. It makes sense."
13:06;13:10;"And following music in the 80s, but at some point I bet he fully tapped out."
13:10;13:16;"Although Alicia Keys. Right. So that was like late 90s or early 2000s."
13:16;13:21;"I mean, it's like has Bob heard the Strokes? I want to say yes."
13:21;13:25;"He's heard of them. Has Bob heard Vampire?"
13:25;13:29;"Hmm. Maybe check out our cover of Joker, man."
13:29;13:32;"I seem to remember we needed his permission once."
13:32;13:34;"You don't need permission to just cover a song in a concert."
13:34;13:37;"I think it's because we did a version of it on Jimmy Kimmel."
13:37;13:42;"So we needed permission. So at some point it went to his manager."
13:42;13:51;"I read a funny story about Bob that he was talking to like Axl Rose or some member of Guns N' Roses"
13:51;13:56;"because they famously covered Knocking on Heaven's Door on Use Your Illusion."
13:56;13:59;"But before that, they would bust it out in concert sometimes."
13:59;14:03;"So if you were ahead, you knew that Guns N' Roses liked that Bob Dylan song"
14:03;14:08;"and would cover it sometimes. And I guess before they actually laid it to tape,"
14:08;14:12;"Bob had run into them somewhere, maybe Axl."
14:12;14:19;"And as Axl recounted it, Bob said, ""Hey, when you going to record your cover of Knocking on Heaven's Door?"""
14:19;14:25;"And apparently said something like, ""Oh, like you want us to?"" And he said, ""I just want the money."""
14:25;14:31;"And they're like, ""Uh, alright."" You could totally see him kind of like maybe half meaning it"
14:31;14:36;"but also enjoying like f***ing with a young artist or maybe like hazing them just like,"
14:36;14:41;"""Young fellas, you get that cover to tape. Make a little money for your OG."""
14:41;14:44;"Oh my God. Should we listen to that?"
14:44;14:45;"To the Guns... G&R?"
14:45;14:47;"G&R version?"
14:47;14:48;"Yeah, sure."
14:48;14:50;"I haven't heard this G&R version in a long time."
14:52;14:55;"So this is from Use Your Illusion 2."
14:55;15:02;"Bob got the CD, listened to the first like 30 seconds just to make sure he's like,"
15:02;15:04;"""Alright, watch the money rolling."""
15:04;15:10;"Well, it ended up being a kind of a big single for them, I think."
15:10;15:14;"Yeah, this is like one of their biggest songs in a way."
15:14;15:21;"I like Axl's interpretation at the beginning."
15:22;15:25;"♪ Mama, take this badge from me ♪"
15:25;15:27;"He's just like doubling himself up an octave."
15:27;15:33;"♪ I can't use it anymore ♪"
15:33;15:40;"♪ It's getting dark, too dark to stay ♪"
15:40;15:48;"♪ Feels like I'm knocking on heaven's door ♪"
15:48;15:51;"Door!"
15:51;15:54;"♪ Knock, knock, knocking on heaven's door ♪"
15:54;15:58;"♪ Hey, hey, hey, hey, yeah ♪"
15:58;16:02;"♪ Knock, knock, knocking on heaven's door ♪"
16:02;16:04;"The way he says ""door"" is insane."
16:04;16:05;"It really is."
16:05;16:09;"♪ Knock, knock, knocking on heaven's door ♪"
16:09;16:12;"♪ Ooh, yeah ♪"
16:12;16:16;"♪ Knock, knock, knocking on heaven's door ♪"
16:16;16:20;"♪ Oh, oh, oh, hey, hey, hey, yeah ♪"
16:21;16:23;"♪ Ooh, yeah ♪"
16:23;16:24;"Slash ""Taking Over."""
16:24;16:25;"Sick tone."
16:25;16:27;"♪ Ooh, yeah ♪"
16:27;16:31;"♪ Ooh, yeah ♪"
16:35;16:38;"♪ Ooh, yeah ♪"
16:38;16:40;"Yeah, so then you wonder, like,"
16:40;16:43;"is Bob pretty familiar with ""Appetite for Destruction""?"
16:43;16:49;"He's definitely heard ""Sweet Child of Mine"" and ""Walking the Jungle"" just ambiently."
16:49;16:50;"Yeah."
16:50;16:52;"Did he ever deliberately throw the album on?"
16:52;16:57;"Where he's like, ""Oh, yeah, that kind of, like, B section of 'It's So Easy'?"""
16:57;16:58;"Nice."
16:58;17:01;"♪ I can't see you anymore ♪"
17:01;17:08;"♪ That cold black cloud is coming down ♪"
17:08;17:15;"♪ Feels like I'm knocking on heaven's door ♪"
17:15;17:17;"Door!"
17:18;17:21;"♪ Knock, knock, knocking on heaven's door ♪"
17:21;17:25;"♪ Oh, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey ♪"
17:25;17:29;"It's definitely one of the most over-the-top acts of vocal performances."
17:29;17:36;"♪ Knock, knock, knocking on heaven's door ♪"
17:36;17:40;"♪ Oh, oh, oh, yeah ♪"
