Start Timestamp;End Timestamp;Transcript
00:00;00:03;"The summer is coming to an end."
00:03;00:08;"It's time to drink a sweet potato latte and welcome fall."
00:08;00:10;"On this week's Time Crisis,"
00:10;00:13;"we're joined by Tomá from Phoenix"
00:13;00:16;"to talk about Washington State,"
00:16;00:20;"Dunkin' Donuts, and Metallica."
00:20;00:23;"This is a very special"
00:23;00:27;"Time Crisis with Ezra Koenig."
00:31;00:34;"They passed me by,"
00:34;00:37;"all of those great romances."
00:37;00:39;"They were a threat,"
00:39;00:44;"robbing me of my rightful chances."
00:44;00:47;"But picture clear,"
00:47;00:51;"everything seemed so easy."
00:51;00:55;"And so I dealt to the blow,"
00:55;00:58;"when a bus had to go."
00:58;01:03;"Now it's different, I want you to know."
01:03;01:06;"One of us is crying,"
01:06;01:09;"one of us is lying."
01:09;01:13;"Leave it on me, babe."
01:13;01:16;"Time Crisis, back again."
01:16;01:18;"This is a real time crisis, we're all over the place."
01:18;01:19;"Big time."
01:19;01:23;"East coast, west coast, the far east."
01:23;01:26;"Well, it's 9.30 at night where I am."
01:26;01:30;"I'm in Martha's Vineyard on vacation with my family."
01:30;01:33;"This is the latest Time Crisis for me."
01:33;01:34;"I've never started."
01:34;01:36;"First of all, I gotta say,"
01:36;01:39;"I love Jake being back in New England."
01:39;01:42;"I know Jake, you've always said you're spiritually west coast."
01:42;01:43;"Yeah."
01:43;01:46;"You happen to have been born and raised in Connecticut."
01:46;01:48;"Southern New England."
01:48;01:50;"But you always felt spiritually west coast,"
01:50;01:52;"but you know, it's still important"
01:52;01:55;"to return to the homeland every now and then."
01:55;01:57;"Right, so you're 9.30 at night."
01:57;02:00;"It's morning time in Japan."
02:00;02:03;"Oh, it's morning time again."
02:03;02:05;"What time is it specifically?"
02:05;02:07;"10.30 a.m."
02:07;02:10;"Okay, so it's a 13-hour spread here."
02:10;02:13;"And then Seinfeld and Nick are kind of in the middle."
02:13;02:15;"It's 6.30 p.m. PST."
