Start Timestamp;End Timestamp;Transcript
00:00;00:03;">> Time Crisis, back once again."
00:03;00:08;"It's Sunday, three days after the holiday that some people call Thanksgiving."
00:08;00:10;"We don't call it that."
00:10;00:15;"We call it Gratefulsgiving, or Gratefulsgivings, or Gratefulgiving."
00:15;00:23;"Today, to celebrate this joyous event, we're joined in the studio by a plethora of TC family."
00:23;00:25;"You'll find out who they are very soon."
00:25;00:28;"Plus, we pay tribute to Robert Hunter."
00:28;00:32;">> Time Crisis with Ezra King."
00:32;00:34;">> Beats."
00:34;00:36;">> One."
00:36;01:05;"[ Music ]"
01:05;01:20;"[ Music ]"
01:20;01:22;">> Time Crisis back once again."
01:22;01:24;"It's Thanksgiving weekend."
01:24;01:27;"So as you might guess, this is a somewhat banked app."
01:27;01:29;"But you know what?"
01:29;01:32;"A banked TC app is still live."
01:32;01:33;"You know what I mean?"
01:33;01:34;">> It's live in spirit."
01:34;01:35;">> Yeah."
01:35;01:41;"I'm sure we've had some variation of this conversation before, but it's like, I don't know, what's a hot TV show now?"
01:41;01:43;">> In early December 2019?"
01:43;01:44;">> Yeah."
01:44;01:45;">> Well, succession's over."
01:45;01:47;"The deuce is over."
01:47;01:48;">> Deuce."
01:48;01:49;">> I know, I'm a one-man."
01:49;01:51;">> One-man deuce junkie."
01:51;01:52;">> Yeah."
01:52;01:59;">> But I'm saying, like, you know, obviously with a show like the deuce, they have to produce it well in advance."
01:59;02:00;">> Yeah."
02:00;02:04;">> So when that deuce drops, it's fresh, it's live, it's the new episode of the deuce."
02:04;02:06;"David Simon, that's who makes it, right?"
02:06;02:07;">> Yeah."
02:07;02:08;">> Or who made it."
02:08;02:10;"Because succession's, like, just in between seasons."
02:10;02:11;">> Right."
02:11;02:12;"Deuce is over."
02:12;02:13;">> The deuce is over."
02:13;02:20;"It's not like David Simon has to get out, it's like, after the previously on the deuce and just like, I hate guys, by the way, this is a banked app."
02:20;02:22;"We shot it about nine months ago."
02:22;02:26;"And anyway, you know, I apologize, it took some time to edit it, get everything together."
02:26;02:28;"But now it's ready."
02:28;02:32;"So here is, with apologies, a banked app of my show, the deuce."
02:32;02:41;"[ Music ]"
02:41;02:43;">> The deuce ends in front of the Olive Garden."
02:43;02:45;"It couldn't be more up my alley."
02:45;02:46;"It jumped forward."
02:46;02:49;">> Yeah, I saw you put that on your Instagram story."
02:49;02:52;">> It made me so happy because it's all about, like, gritty Times Square."
02:52;02:53;">> Yeah."
02:53;02:56;">> And the show is in '72, '78, and then '85 is the final season."
02:56;02:57;">> Yeah."
02:57;03:01;">> And then the last 20 minutes of the final episode is in May of 2019."
03:01;03:03;"And Franco's character is, like, now in his 70s."
03:03;03:04;">> Yeah."
03:04;03:05;">> He's back in New York."
03:05;03:06;"He's living in Florida."
03:06;03:07;"He's back in New York for a wedding."
03:07;03:08;">> It's like the Irishman."
03:08;03:12;">> Staying at, like, a corporate fancy hotel in Times Square."
03:12;03:13;">> Yeah."
03:13;03:17;">> And he's walking around and he's seeing -- he's having these memories, like, of the whole cast of the show that he remembers."
03:17;03:18;">> Yeah."
03:18;03:21;">> And then he sees his brother in front of the Olive Garden."
03:21;03:22;">> And then they go in."
03:22;03:24;">> They have a great meal."
03:24;03:25;">> Literally, when you're here, your family."
03:25;03:26;">> It would be amazing."
03:26;03:29;">> The Deuce, brought to you by Olive Garden."
03:29;03:30;">> Darden Industries."
03:30;03:33;">> Is Darden Industries who owns Olive Garden?"
03:33;03:34;">> The Darden Restaurant Group."
03:34;03:38;">> Is it somebody's last name, Darden, or it's, like, some play on garden?"
03:38;03:42;">> I think it's someone's last name because it is a weird coincidence."
03:42;03:48;">> Maybe they own Dave and Buster's and Olive Garden, so they made a portmanteau, Darden."
03:48;03:50;">> Pretty sure they own Red Lobster, too."
03:50;03:53;">> The R stands for Red Lobster."
03:53;03:55;"Well, I guess I'll check out The Deuce."
03:55;03:58;">> This will be the last time on the show that I rep for The Deuce."
03:58;03:59;">> Well, I like that you're --"
03:59;04:01;">> I'm alone on this."
04:01;04:04;">> You ride hard for some shows that don't get a lot of love."
04:04;04:06;"Well, actually, I have no -- I mean, The Deuce is on HBO."
04:06;04:09;"It's not like we're talking about some really obscure --"
04:09;04:10;">> No one watches it."
04:10;04:16;">> But it's on HBO, and David Simon, a very famous -- for listeners who don't know, he made The Wire, a major show."
04:16;04:18;"Helped herald in the golden age of television."
04:18;04:19;"Is that correct?"
04:19;04:21;">> I think that's fair to say."
04:21;04:22;">> That's what people say."
04:22;04:23;"Hannah's here."
04:23;04:24;">> What's up?"
04:24;04:25;">> Thanks for coming through."
04:25;04:26;">> Family show."
04:26;04:27;">> This is a family show."
04:27;04:28;"I don't know."
04:28;04:30;"The phrase ""grateful garden"" just popped into my head."
04:30;04:31;">> Ooh."
04:31;04:33;">> That's a combination of Grateful Dead and Olive Garden."
04:33;04:34;"Welcome to the Grateful Garden."
04:34;04:36;">> When I had my bat mitzvah --"
04:36;04:37;">> Yeah."
04:37;04:47;">> I took my bat mitzvah money, and I bought stock in Disney and Olive Garden's parent company."
04:47;04:49;">> Darden Restaurant Group."
04:49;04:50;">> It wasn't Darden back then?"
04:50;04:51;">> It wasn't Darden."
04:51;04:54;"It was like General Food --"
04:54;04:55;">> Oh, General Mills."
04:55;04:56;">> It wasn't General Mills."
04:56;04:58;">> Because General Mills started Olive Garden."
04:58;04:59;">> Really?"
04:59;05:00;">> Yeah."
