Start Timestamp;End Timestamp;Transcript
00:00;00:05;"Time Crisis, back in New York City."
00:05;00:12;"As I return to this wretched island, the city of my birth, I'm joined by my cousin Asher"
00:12;00:16;"and my co-hosting rapper friend Despot."
00:16;00:23;"Additionally, we shall talk to Lizzy Goodman, author of Meet Me in the Bathroom, Rebirth"
00:23;00:27;"in Rock and Roll New York City 2001 and 2011."
00:27;00:34;"Get ready for a very New York-"
00:34;00:37;"- 2001."
00:38;00:46;"Can't you see I'm trying? I don't even like it."
00:46;00:56;"I just slept to get to your apartment. Now I'm staying there just for a while."
00:56;01:01;"I can't think 'cause I'm just way too tired."
01:04;01:08;"Is this it?"
01:12;01:17;"Is this it?"
01:17;01:28;"I'm sad they'd give you anything you ever wanted when they lied."
01:28;01:39;"I knew it was just stable children trying hard not to realize I was sitting right behind."
01:39;01:44;"Oh dear, can't you see? It's them, it's not me."
01:44;01:49;"We're not enemies, we just disagree."
01:49;01:56;"If I was like him, hopeless and less power, he changes his mind."
01:56;02:04;"Since I went too far, we all disagree. I think we should disagree."
02:04;02:06;"Yeah."
02:06;02:11;"Is this it?"
02:16;02:22;"Is this it?"
02:22;02:25;"Is this it?"
02:25;02:36;"Can't you see I'm trying? I don't even like it."
02:36;02:46;"I just slept to get to your apartment. Now I'm staying there just for a while."
02:46;02:50;"I can't think 'cause I'm just way too tired."
02:50;02:53;"Time Crisis, New York edition."
02:53;02:56;"I gotta say it, it's what I always say when I'm back in New York."
02:56;02:59;"Back in New York, I feel like Patrick Ewing."
03:02;03:06;"Feels good to be back. This is the longest I've ever been away from New York."
03:06;03:10;"I haven't seen my beautiful cousin after about seven months."
03:10;03:11;"It's a little disturbing."
03:11;03:13;"I'm disturbed by it."
03:13;03:17;"Despot is running late. I'm sure he'll give me a hard time when he gets here."
03:17;03:21;"You can't always choose where life brings you, you know?"
03:21;03:25;"No, it's true. It's true, but you do have a home here."
03:25;03:26;"You have a family here."
03:26;03:27;"That's true."
03:27;03:29;"You left us."
03:29;03:35;"The thing is, when your work and your significant other is in one city,"
03:35;03:38;"if they're in two different places, you can do that shuffle."
03:38;03:39;"It's true."
03:39;03:42;"Go work a little bit, then be like, I'm flying home for the week."
03:42;03:44;"But when they're all in the same place, it's tough."
03:44;03:47;"To be fair, this is the second nice day of the year."
03:47;03:51;"So I don't really blame you for being in L.A. the rest of this time."
03:51;03:53;"I know. I have missed the winter."
03:53;04:00;"Anyway, because this is a super New York edition of Time Crisis, it's been a while."
04:00;04:04;"It's just been me and Jake just vibing out in Los Angeles."
04:04;04:08;"Now I'm back to that hustle and bustle city of my birth."
04:08;04:13;"So because this is New York, of course we got Asher and supposedly Despot later."
04:13;04:15;"So I have Lizzie Goodman."
04:15;04:16;"Hey, guys."
04:16;04:18;"Journalist and author."
04:18;04:19;"Does that make sense?"
04:19;04:20;"I love that."
04:20;04:24;"I feel like when I hear that, I always feel like I should have--"
04:24;04:28;"it's like I'm retroactively offended by all the times I was only called a journalist."
04:28;04:30;"Or, you know, like, who knew I should also be an author?"
04:30;04:31;"Because I think it's true."
04:31;04:37;"What do you write when you have to write your occupation on a customs form or something?"
04:37;04:38;"Writer?"
04:38;04:39;"Writer."
04:39;04:41;"Especially on a customs form."
04:41;04:44;"Journalist, I'm always-- I always think someone's going to put me in jail."
04:44;04:45;"Like I just do."
04:45;04:50;"If I can-- when I'm going in and out of, you know, foreign countries of any kind,"
04:50;04:51;"I'm like, ""Don't say you're a journalist."
04:51;04:52;"That's a terrible thing."""
04:52;04:53;"Oh, right."
04:53;04:54;"Yeah, that's-- yeah."
04:54;04:55;"Yeah, that makes sense."
04:55;04:57;"Even though I think that's probably-- I mean, I'm a music and culture journalist."
04:57;05:02;"I don't think anyone's trying to track me down particularly, but just in case."
05:02;05:03;"Just in case."
05:03;05:05;"How many journalists are locked up worldwide?"
05:05;05:06;"A lot."
05:07;05:08;"A whole lot."
05:08;05:10;"How many of them are music-- some of them might cover music, but that's tangential."
05:10;05:13;"So you're here because in two days, your book,"
05:13;05:17;"Meet Me in the Bathroom, Rebirth and Rock and Roll in New York City,"
05:17;05:20;"2001 to 2011, is coming out."
05:20;05:27;"For people who don't know, this book's already made a bit of a stir on the internet"
05:27;05:33;"because New York Magazine, and even for me, just vibing out,"
05:33;05:38;"chilling hard by the pool in Los Angeles, it's even got to me."
05:38;05:44;"I've been off the grid because New York Magazine ran an excerpt from your book,"
05:44;05:48;"which was under a title like ""Why the Strokes Didn't Become the Biggest Band in the World,"""
05:48;05:50;"and it was an oral history of the Strokes."
05:50;05:52;"Yes, and the book is an oral history."
05:52;05:53;"Oh, the whole book's an oral history."
05:53;05:54;"Oh, yeah."
05:54;05:59;"So actually, I was thinking about this because the Strokes one was fairly explosive"
05:59;06:07;"because you have Julian Casablanca's talking about wanting to beat Ryan Adams' ass"
06:07;06:10;"because he blamed him for getting Albert Hemond hooked on heroin."
06:10;06:16;"So we've got drugs, violence, competitiveness because people in it are talking about"
06:16;06:20;"how supposedly the Strokes felt very competitive with the killers."
06:20;06:21;"Yeah."
06:21;06:25;"You know, these are all juicy things that people like to discuss."
06:25;06:30;"Yes, and yet it's only like, I don't know, 2,000 words or something of what the--"
06:30;06:34;"I mean, it is funny because I'm like, ""Just wait."""
06:34;06:36;"I mean, there's a lot of--"
06:36;06:37;"Actually, I wanted to ask you."
06:37;06:38;"Yeah."
06:38;06:40;"So I did an interview for this book, right?"
06:40;06:41;"You sure did."
06:41;06:43;"That must have been years ago, right?"
06:43;06:44;"Yeah, it's been a long time."
06:44;06:45;"It made me nervous when I saw--"
06:45;06:50;"Okay, admittedly, this is very--"
06:50;06:54;"My thoughts return to myself as the ego compels you to do, but I was reading this--"
06:54;06:55;"It's human nature."
06:55;06:56;"It's human nature, thank you."
06:56;06:57;"Don't worry."
06:57;06:59;"I'm reading these guys--"
06:59;07:04;"And actually, to be fair, as a Strokes fan, I've noticed over the years,"
07:04;07:07;"as Desus and Mero say, they talk spicy about--"
07:07;07:09;"They talk spicy in interviews."
07:09;07:14;"So it didn't surprise me that they would be kind of saying slightly weird things"
07:14;07:16;"about each other and people in their community."
07:16;07:17;"So I was saying, like, it made me nervous."
07:17;07:19;"I was like, ""What did I say?"""
07:19;07:20;"But I don't think there's any way I said anything."
07:20;07:22;"Did I say anything crazy?"
07:22;07:23;"We'll find out."
07:23;07:24;"Oh, no."
07:24;07:25;"Oh, God."
08:18;08:22;"What I will say is that the part where it is true that it's sort of like just wait,"
08:22;08:27;"like part of that is playful, but it's also, like, just imagine that you,"
08:27;08:31;"even as just a regular person, you don't even have to be a Stroke,"
08:31;08:35;"somebody sits down one day and decides to interview everyone who's ever been"
08:35;08:39;"close to you, been in business with you, maybe been married to you, like,"
08:39;08:44;"whatever, and then take those interviews and assemble a story of your life from"
08:44;08:45;"that."
08:45;08:47;"Like, certainly there's going to be things that are going to surprise you,"
08:47;08:50;"both that you said and that other people said about you,"
08:50;08:53;"because one of the sort of tricks of journalism, people are always like,"
08:53;08:55;"""Oh, these shady journalists,"" and it's like, ""Yeah, okay,"
08:55;08:57;"I can see how it feels that way."""
08:57;09:03;"It's partially just that it's a completely unique dynamic of conversation to be"
09:03;09:06;"interviewing someone because the attention is all on their story."
09:06;09:09;"You never have a conversation with someone unless you are, you know,"
09:09;09:12;"a chronic, needs to be institutionalized narcissist,"
09:12;09:16;"where it's like 100% about you, and even then the other person is like a"
09:16;09:18;"victim of that conversation."
09:18;09:23;"So you're sitting down, it's like it's 100% about you."
09:23;09:26;"You ask questions of someone that they're never going to get asked in regular"
09:26;09:27;"life."
09:27;09:34;"So that brings up surprising details for, like, the average human."
09:34;09:39;"And then you're a stroke, or you're James Murphy, or you're Karen O.,"
09:39;09:41;"or you're Ezra."
09:41;09:45;"[Laughter]"
09:45;09:46;"I mean, also--"
09:46;09:47;"Back to you, Ezra."
09:47;09:50;"I'm going to regret this if I did say anything stupid in it,"
09:50;09:54;"but I generally feel like I'm used to doing interviews."
09:54;09:57;"I tend to err on the side of caution."
09:57;10:00;"I think, if anything, I wish I could, like, loosen up sometimes with"
10:00;10:05;"journalists, but, like, there's no way that I would ever--"
10:05;10:08;"I'm not going to talk about somebody else's heroin problem because a"
10:08;10:11;"journalist got you to me."
10:11;10:13;"Right, and also that's not what happened here."
10:13;10:15;"I mean, you have to remember that--"
10:15;10:17;"They're chomping at the bit to talk about this."
10:17;10:19;"I don't know if that's true."
10:19;10:20;"I have to think about that one."
10:20;10:22;"Put a pin in that one for a second."
10:22;10:23;"I have to think about whether I agree with that."
10:23;10:27;"But what's true is that the drug use in the Strokes and many other bands,"
10:27;10:28;"that's what's funny."
10:28;10:31;"It's like it's all happening right now because the Strokes excerpt is"
10:31;10:34;"""What's Out"" because that's what came in New York Magazine first because"
10:34;10:37;"they negotiated that with my publisher."
10:37;10:38;"Yeah, the book is not just about the Strokes."
10:38;10:41;"The book is 100%--and, like, there's more drugs."
10:41;10:45;"Like, turns out, you know, breaking news, the Strokes were not the only"
10:45;10:48;"band doing drugs in New York City in 2001."
10:48;10:50;"You know, I know that's a huge scoop."
10:50;10:55;"But I think that in their case, like, this was a part of their band's"
10:55;10:57;"story because it affected the band."
10:57;11:01;"So, like, the metric I used about people are freaking out, etc., etc.,"
11:01;11:04;"and I'm also sort of just laughing because I'm like,"
11:04;11:08;"""There's so much that I did not put in this book that I gathered from this"
11:08;11:11;"information gathering five years of reporting it,"
11:11;11:15;"and what's in there is in there--it's, of course,"
11:15;11:17;"me making the assessment and my editor,"
11:17;11:22;"but what's in there is in there because it somehow affected the story of that"
11:22;11:24;"artist at that period of time and, of course,"
11:24;11:26;"because they chose to tell me about it."
11:26;11:27;"I mean, you can't print something no one said."
11:27;11:31;"But the drug stuff with the Strokes or the drug stuff with other bands,"
11:31;11:35;"which is coming, or the, you know, infighting and the drama,"
11:35;11:37;"things people would consider gossip is relevant."
11:37;11:38;"Yeah, and they've always talked about that."
11:38;11:40;"It's always been there, and it's relevant because it's like,"
11:40;11:42;"""F--- with your band."""
11:48;11:53;"So more is what they were taken with"
11:53;11:56;"Hard times opened their eyes"
11:56;11:59;"Saw pain in a new way"
11:59;12:03;"Our stakes for a few names"
12:03;12:06;"Racing against sunbeams"
12:06;12:10;"Losing against the truth"
12:10;12:14;"And your eyes"
12:14;12:18;"They're on"
12:18;12:24;"Stop and go"
12:24;12:27;"And your eyes"
12:27;12:31;"They're on"
12:31;12:37;"Stop and go"
12:37;12:41;"And your eyes"
12:41;12:43;"I found, like, when I was looking at some people reacting like this was, like,"
12:43;12:46;"so explosive, I had a bunch of feelings."
12:46;12:50;"One is, A, some musicians in New York did heroin."
12:50;12:52;"Like, why is your reaction to be scandalized?"
12:52;12:56;"Shouldn't your reaction be sympathy or happiness that they're still with us or something?"
12:56;12:57;"Yeah."
12:57;12:59;"I also want to point out that I'm friendly with Albert,"
12:59;13:02;"and there's a period when we kind of lived close to each other,"
13:02;13:06;"and all I ever did with him was go play tennis at the Midtown Tennis Club,"
13:06;13:08;"and we had smoothies."
13:08;13:09;"But anyway."
13:09;13:11;"Wild rock and roller."
13:11;13:12;"That's right."
13:12;13:13;"That didn't make it in the book."
13:13;13:16;"I think I single-handedly destroyed the rock and roll spirit of New York City."
13:16;13:19;"But my point is, like, so people are, like, freaking out about this,"
13:19;13:24;"and, like, A, no surprise, there's been an association of musicians and drugs forever."
13:24;13:28;"B, why are you scandalized and not sympathetic/happy that they survive?"
13:28;13:33;"And then C, the villainization of Ryan Adams as--"
13:33;13:40;"I also find that, like, tough too because I'm sure we all have known people who have had huge difficulties with drugs,"
13:40;13:43;"known people who lost their lives from drugs."
13:43;13:47;"The idea that you could read that and be like, ""Now I know who's good, who's bad."""
13:47;13:50;"I even saw some crazy comment where, because Albert said something,"
13:50;13:52;"I had a feeling I was always going to do heroin since I was 14,"
13:52;13:56;"and I saw somebody be like, ""Oh, typical rich kid glamorizing drugs."""
13:56;13:57;"Oh, for God's sake."
13:57;13:59;"And I just want to be like, ""He did heroin, man."""
13:59;14:05;"Like, whatever compelled him from age 14, whatever that thing was, got him to actually do it."
14:05;14:08;"So, like, chill. He's not--whatever."
14:08;14:13;"In a weird way, I'm watching the response to the Strokes, and again, it's 'cause they went first."
14:13;14:19;"And I'm watching them sort of go through the gauntlet of a weird mirror of what they went through in the first place,"
14:19;14:21;"which is being first."
14:21;14:26;"Like, First Out the Door, all these other bands that are contemporaries of theirs,"
14:26;14:28;"are about to get read about too, hopefully."
14:28;14:31;"You know, I hope people will be interested in reading the book in general."
14:31;14:34;"And I think those stories are just as compelling."
14:34;14:38;"And they're going to be weirdly protected because the Strokes went first."
14:38;14:40;"And it's just like, ""God, sorry, guys."""
14:40;14:46;"Like, you know, once again, you know, 'cause I've talked to the members of these different bands"
14:46;14:50;"as the ramp-up has been going on, and, you know, they're nervous."
14:50;14:54;"And there's a sense of kind of apprehension, but there's also a sense of excitement."
14:54;14:59;"And it's sort of--I do feel a kind of like, ""Just wait. Just--this is all--this is--"""
14:59;15:03;"You know, I'm sorry that this is, like, repeating itself as it did in the time."
15:03;15:05;"- Right, and also classic, you know, classic internet."
15:05;15:07;"- Yeah. - Sometimes you see a headline."
15:07;15:11;"And the headline in the New York Magazine thing, I think, was slightly designed to annoy people"
15:11;15:15;"because it said, ""How come the Strokes didn't become the biggest band in the world?"""
15:15;15:21;"So then immediately that plants the seed, ""Oh, it was enough just to be Rich Kids, Uptown Manhattan."
15:21;15:23;"You also wanted to be the biggest band in the world."""
15:23;15:26;"And then you actually read it, and clearly they had some weird mixed feelings about it."
15:26;15:28;"- Yeah. - And they had industry people who had different designs."
15:28;15:30;"So when you actually read it, I read it."
15:30;15:34;"Now when I read it as a musician, I'm like, ""They're not sitting there saying, 'We were the best,"
15:34;15:36;"and we needed to be the best.'"" - At all."
15:36;15:38;"- It's--people were always a little jealous of the Strokes."
15:38;15:41;"Even me as a high school kid in New Jersey, I remember the Strokes coming out"
15:41;15:44;"and being like, ""They're only, what, four or five years older than me?"""
15:44;15:46;"And seeing, like, this wave of enthusiasm."
15:46;15:49;"And even me having--like, being a kid who, like, wanted to be a musician,"
