Start Timestamp;End Timestamp;Transcript
00:00;00:02;"Time Crisis."
00:02;00:05;"On this week's episode,"
00:05;00:08;"we dig in to new music"
00:08;00:10;"from the Foo Fighters"
00:10;00:12;"and the Rolling Stones."
00:12;00:14;"Plus,"
00:14;00:16;"we get into some old favorites"
00:16;00:18;"from Steve Forbert"
00:18;00:20;"and Andrew Gold."
00:20;00:22;"Is rock played out?"
00:22;00:25;"You'll see on"
00:25;00:27;"Time Crisis"
00:27;00:29;"with Ezra Koenig."
00:37;00:42;"Passed me by all of those great romances"
00:42;00:49;"You were a felt rubbing me of my rightful chances"
00:49;00:57;"My picture clear, everything seemed so easy"
00:57;01:03;"And so I dealt you the blow when the bus had to go"
01:03;01:08;"Now it's different, I want you to know"
01:08;01:14;"One of us is crying, one of us is lying"
01:14;01:18;"Keep an eye on me babe"
01:18;01:23;"Time Crisis back again, Thanksgiving weekend"
01:23;01:25;"What's up fellas?"
01:25;01:31;"It's a big weekend, everyone's feasting, hanging out with family and friends"
01:31;01:35;"We thought it'd be a great time to dive into the careers"
01:35;01:40;"of two relatively obscure one-hit wonders from the 70s"
01:40;01:42;"It's TC"
01:42;01:46;"It's TC baby, we're doing something nice and cozy for Thanksgiving"
01:46;01:48;"Struggle up"
01:48;01:54;"There might be some TC families who are gathered around listening to this episode live"
01:54;01:58;"Maybe a TC couple going for an autumnal drive"
01:58;02:01;"Somewhere where the leaves change colors"
02:01;02:05;"I mean Thanksgiving is a great holiday, it's one of the best"
02:05;02:08;"You're a Thanksgiving fan right, Jake?"
02:08;02:10;"Oh yeah, big time, I agree, one of the best"
02:10;02:13;"I can see a TC Friendsgiving"
02:13;02:14;"Oh I would love it"
02:14;02:17;"Oh for sure, get the whole crew together"
02:17;02:21;"Alright, enough beating around the bush, people have been already talking about"
02:21;02:25;"They've had their Thanksgiving meals, they've seen their families"
02:25;02:27;"Let's get into the good stuff"
02:27;02:30;"Jake, you picked a song to start us off today"
02:30;02:32;"Steve Forbert"
02:32;02:36;"This is a guy, I feel like I've been seeing his name my whole life"
02:36;02:39;"I feel like I've been seeing, I've seen his records a lot"
02:39;02:43;"When I used to be really into like, you know, buying used records"
02:43;02:44;"Crate digging?"
02:44;02:46;"Yeah, when I was crate digging"
02:46;02:50;"There was, I know this is totally off, but I feel like I would see"
02:50;02:52;"Yeah, I know I've seen this face before"
02:52;02:54;"He has a very interesting face"
02:54;02:59;"Everybody look up the Steve Forbert Alive on Arrival album"
02:59;03:01;"Honestly, it's weird, you know, you know there's like"
03:01;03:03;"You see these weird things online sometimes"
03:03;03:06;"It's like, have you seen this man?"
03:06;03:08;"Many people have seen him in dreams"
03:08;03:11;"Many people have seen this man in their sleep paralysis"
03:11;03:13;"Yeah, he does have a bizarre face"
03:13;03:16;"I mean, I'm looking at the Jackrabbit Slim cover as well"
03:16;03:19;"You know, you guys don't think he looks exactly like"
03:19;03:21;"A bizarro Lou Reed?"
03:21;03:23;"A little bit, a tiny bit"
03:23;03:25;"I could see it"
03:25;03:29;"But Steve Forbert, yeah, I feel like I'd always see Steve Forbert albums"
03:29;03:30;"When I'd be crate digging"
03:30;03:33;"A lot of like Dan Fogelberg"
03:33;03:36;"But I know Dan Fogelberg is actually like a major artist"
03:36;03:38;"Yeah, a different scene too"
03:38;03:40;"I think Dan Fogelberg is like straight up soft rock"
03:40;03:43;"Wait, so did you used to have a vinyl collection?"
03:43;03:46;"Because I always think of you as like, not a record collector"
03:46;03:50;"I went so hard in my younger years that I'm still like kind of recovering"
03:50;03:54;"And now everybody has like a nice vinyl setup at home"
03:54;03:56;"And I'm kind of behind the times"
03:56;03:57;"But do you have records?"
03:57;03:59;"I've never seen like a record collection"
03:59;04:01;"I have thousands of records"
04:01;04:01;"Where are they?"
04:01;04:04;"No, I think I gave most of them away actually"
04:04;04:05;"Okay, here's the thing"
04:05;04:08;"I may have told this story before, but it's Thanksgiving weekend"
04:08;04:10;"We can retell some stories"
04:10;04:12;"That's what Thanksgiving weekend's all about"
04:12;04:13;"Retelling the same stories"
04:13;04:16;"The same story you've heard for decades"
04:16;04:18;"I was always pretty into records"
04:18;04:22;"And my parents, they had their records, you know, well into the 90s"
04:22;04:24;"In the dining room"
04:24;04:25;"And the record player was there"
04:25;04:28;"So I learned a lot from like digging through their records"
04:28;04:29;"And looking at them"
04:29;04:30;"And they were very present"
04:30;04:32;"They weren't like out in the garage or anything"
04:32;04:33;"They were in the household"
04:33;04:36;"We've discussed your dad's record collection quite a few times"
04:36;04:38;"And ended with Run DMC"
04:38;04:39;"Yeah"
04:39;04:42;"And then when I started getting into records myself"
04:42;04:45;"A lot of it was kind of, you know, driving around New Jersey"
04:45;04:50;"With my boy Andre and friend of the show Wes Miles"
04:50;04:53;"You know, our crew, because we were all into the same stuff"
04:53;04:57;"So we would do a lot of, you know, going to thrift stores"
04:57;04:58;"And going to yard sales"
04:58;05:00;"We're kind of obsessed with yard sales"
05:00;05:04;"And, you know, at that point you go to, you know"
05:04;05:06;"When would this have been?"
05:06;05:07;"'98, '99?"
05:07;05:11;"You go to a New Jersey yard sale"
05:11;05:14;"You'd have all these, yeah, how, it's funny to think now"
05:14;05:15;"How old these people have been"
05:15;05:19;"You might probably have, like, people who are, like, 50 or 60"
05:19;05:21;"And they had all this, like, cool stuff from the 60s and 70s"
05:21;05:22;"They were getting rid of"
05:22;05:25;"Their old books, their old records"
05:25;05:28;"You know, maybe they were building their CD collection"
05:28;05:29;"And so you'd find good stuff"
05:29;05:31;"And I was just, like, into buying records"
05:31;05:33;"I'd go to Montclair, New Jersey"
05:33;05:36;"Had a thriving used records scene"
05:36;05:38;"Multiple stores"
05:38;05:40;"But then here's where it got crazy"
05:40;05:45;"Is that one day, me and the boys roll up to a yard sale"
05:45;05:47;"I believe this is in Montclair, New Jersey"
05:47;05:50;"And this guy just had a couple thousand records"
05:50;05:51;"Boxes on boxes"
05:51;05:54;"And we're looking through and seeing if we can find anything good"
05:54;05:57;"And then the guy says, ""Is that your guy's car?"""
05:57;05:58;"It was my friend's car"
05:58;05:58;"And we're like, ""Yeah"""
05:58;06:01;"And he's like, ""You think you could fit all these records in there?"""
06:01;06:02;"And we're like, ""Oh, I don't know"""
06:02;06:04;"And he's like, ""If you can, they're yours"""
06:04;06:07;"And we were so hyped"
06:07;06:10;"And I ended up, I think we first took them to my house"
06:10;06:11;"Everybody picked them over"
06:11;06:14;"But I ended up keeping the bulk of them"
06:14;06:17;"And I'm sure this guy was just psyched to get rid of it"
06:17;06:20;"Because it was, like, 90% crap"
06:20;06:21;"I think this guy was-"
06:21;06:23;"Dan Fogelberg?"
06:23;06:24;"Well, I don't think-"
06:24;06:25;"Dan Fogelberg's not crap"
06:25;06:26;"I don't want to diss him"
06:26;06:31;"But a lot of it seemed to have come from the collection of a radio station"
06:31;06:36;"Because I remember I'd even sometimes pull out, like, a 1978 RCA Records press release"
06:36;06:38;"From some, like, really random band"
06:38;06:40;"There was some cool stuff in there"
06:40;06:47;"But a lot of the records were the dregs of the big labels' 70s and 80s releases"
06:47;06:50;"So it's, like, just stuff you never heard of"
06:50;06:53;"Atlanta Rhythm Section?"
06:53;06:54;"There might be stuff like that"
06:54;06:58;"Atlanta Rhythm Section has a couple of songs with-"
06:58;07:05;"It's hard to think of, like, truly obscure bands from the 70s that, like-"
07:05;07:09;"The reason we know obscure bands from the 70s now is that they have a few good songs"
07:09;07:13;"It's hard to think of the ones that are just, like, truly, like, ""What is this?"""
07:13;07:14;"Okay, wait, I just found one"
07:14;07:17;"Because I could picture the cover so well"
07:17;07:19;"It's a band called Blue Steel"
07:19;07:21;"And the album is called No More Lonely Nights"
07:21;07:23;"Do you think I've heard of that?"
07:23;07:24;"Yeah, have you heard of Blue Steel?"
07:24;07:28;"Because the album cover is, like, a knight in shining armor in a castle"
07:28;07:31;"With, like, kind of looking lonely"
07:31;07:34;"With his legs up on, like, a feast table"
07:34;07:37;"Okay, so this is an example of just something that-"
07:37;07:38;"A band that I-"
07:38;07:40;"Alright, Blue Steel is a band"
07:40;07:42;"I don't recognize that cover, actually"
07:42;07:45;"See, I'm just saying, this is the kind of random stuff you'd find"
07:45;07:49;"And I remember at the time, we were all, like, really into, like, punk"
07:49;07:51;"You know, I've talked about this-"
07:51;07:51;"Sure"
07:51;07:57;"This is the era where, like, I'd go with Andre to go see television at Irving Plaza"
07:57;08:00;"Like, late 90s, rediscovering all this, like, cool punk stuff"
08:00;08:04;"So I remember also just, like, looking through all these, like, late 70s, early 80s releases"
