Start Timestamp;End Timestamp;Transcript
00:00;00:02;"Time Crisis, back again."
00:02;00:06;"We're once again joined by Dave Longstreth."
00:06;00:10;"We'll also talk to Wes Miles."
00:10;00:13;"We're digging in the crates."
00:13;00:15;"Music from 90s Connecticut,"
00:15;00:18;"early 2000s New Jersey,"
00:18;00:20;"and so much more."
00:20;00:24;"This is part two of our Youth and Young Manhood conference."
00:24;00:25;"On..."
00:25;00:27;"Time Crisis"
00:27;00:29;"with Ezra Koenig."
00:32;00:35;"They passed me by"
00:35;00:38;"All of those great romances"
00:38;00:42;"You were a pelt from beneath"
00:42;00:45;"All my rightful chances"
00:45;00:48;"My picture clear"
00:48;00:53;"Everything seemed so easy"
00:53;00:56;"And so I dealt you the blow"
00:56;00:59;"When a bus had to go"
00:59;01:04;"Now it's different, I want you to know"
01:04;01:07;"One of us is crying"
01:07;01:10;"One of us is lying"
01:10;01:14;"Keep an only man"
01:14;01:17;"Time Crisis, back again."
01:17;01:19;"Another banked up."
01:19;01:22;"Dave Longstreth is still here hanging out."
01:22;01:26;"So I was saying on our last episode how"
01:26;01:30;"one Vampire Weekend song that has some of the oldest roots"
01:30;01:35;"is the song Ottoman because I essentially wrote that riff when I was 15."
01:35;01:39;"And this, anybody who doesn't know, this is how Ottoman Vampire Weekend song sounds."
01:41;01:52;"Before the Vampire Weekend era where I was playing,"
01:52;01:54;"started playing stuff more like plucky and high"
01:54;01:56;"[singing]"
01:56;01:57;"It was more like low."
01:57;01:59;"[singing]"
01:59;02:06;"A little more indie, actually."
02:06;02:07;"A little more 90s."
02:07;02:08;"Sludgier."
02:08;02:09;"A little sludgier."
02:09;02:14;"So I believe it was originally called The Telephone Song."
02:14;02:17;"And this is another song where it's like..."
02:17;02:19;"So are we still in 2000 here?"
02:19;02:20;"Yeah, I would say we're still in 2000."
02:20;02:23;"So you're 15, 16."
02:23;02:27;"And I think we all had fun making up song titles and stuff,"
02:27;02:30;"but just very deeply uninterested in lyrics."
02:30;02:32;"Didn't really know how to do it, wasn't that important."
02:32;02:35;"I feel like it was really, I think a flip switch,"
02:35;02:39;"probably when I was like 19, maybe like 18, actually 18."
02:39;02:41;"Because I remember my freshman year of high school,"
02:41;02:43;"or my freshman year of college, finally I was like,"
02:43;02:45;"write a song and just something,"
02:45;02:49;"I kind of knew how to vaguely write something that went together"
02:49;02:53;"and I started to enjoy thinking more about verse one versus verse two"
02:53;02:54;"and all this stuff."
02:54;02:55;"Yeah, I didn't care."
02:55;02:58;"So this is, I guess this is the demo of Telephone Song,"
02:58;03:01;"the original, the original Ottoman."
03:01;03:09;"[playing]"
03:10;03:12;"[playing]"
03:12;03:25;"Yeah, this is way more indie."
03:25;03:26;"Yeah."
03:26;03:38;"Dan Millar on other guitar, playing the arpeggios."
03:38;03:40;"[playing]"
03:40;03:44;"Like, Young Marble Giants or something."
03:44;03:48;"Are there vocals on this?"
03:48;03:53;"Alright, so that was like the demo,"
03:53;03:55;"but this is like live recordings."
03:55;03:57;"This is by us in the church basement."
03:57;04:04;"This song's about, it's about lost love in the age of technology"
04:04;04:06;"and you want to make a dance."
04:06;04:09;"Similar sense of humor to 90s man."
04:09;04:11;"Picture like probably playing like 15 kids,"
04:11;04:14;"be like, uh, this song's about lost love in the age of technology."
04:14;04:16;"[laughing]"
04:16;04:19;"Was that Wes or was that you?"
