Start Timestamp;End Timestamp;Transcript
00:00;00:03;"Peace One."
00:03;00:10;"Time Crisis 11. Thanksgiving's over, but that doesn't mean we can't talk friends and family."
00:10;00:16;"On this episode, we're back in New York with Despot, Dave Maklovich of Chromio,"
00:16;00:20;"and the Bodega Boys themselves, Jesus and Mero."
00:20;00:27;"Come join us as we relax on this holiday weekend and listen to beautiful music"
00:27;00:30;"from people like New Kids on the Block. This is..."
00:30;00:34;"Time Crisis with Ezra Kainey."
00:34;00:37;"Peace One."
06:03;06:07;"That was East 17 with ""Stay Another Day""."
06:07;06:12;"Beautiful song from the bad boys of the UK boy band scene of the 90s."
06:12;06:16;"Welcome to Time Crisis. Today in the studio we have Despot."
06:16;06:18;"How's it going Despot?"
06:18;06:19;"Alright."
06:19;06:22;"And for the first time, my dear friend Dave Maklovich. What's up Dave?"
06:22;06:24;"It's about time."
06:24;06:27;"I know, I know. We've had some falling outs about this."
06:27;06:28;"Serious falling outs."
06:28;06:31;"It's been a long time, but you're a jet setting man."
06:31;06:34;"It's not like you're just sitting at home waiting for the phone to ring."
06:34;06:39;"No, I am. I pretend to jet set so that I actually look busy when you don't call me."
06:39;06:42;"I mean, where were you? Mexico last week?"
06:42;06:44;"Yeah."
06:44;06:46;"You're always somewhere every weekend."
06:46;06:51;"No, I'm at home, but when you call me to tell me why you didn't invite me to the show,"
06:51;06:54;"I have to make an excuse and then I say I'm on tour with my band."
06:54;06:56;"Oh, then you book like a last minute DJ set."
06:56;06:59;"Yeah, exactly. Then I got my agent and then I shoot a quick email."
06:59;07:01;"Just pop down to Mexico City."
07:01;07:02;"Exactly."
07:02;07:04;"Well, thanks for finally coming on the show Dave."
07:04;07:10;"You're now officially part of the Time Crisis family and this will be the first of many appearances we hope."
07:10;07:12;"And we got that on paper, right?"
07:12;07:15;"We have that on paper now. It's going to happen."
07:15;07:16;"Yeah, cool."
07:16;07:20;"We don't have to get into the whole back story. I think everybody knows who Chromio is,"
07:20;07:22;"but we could talk a little bit about how you and I first met."
07:22;07:26;"Because we've known each other. You're one of my oldest friends in the music business."
07:26;07:27;"That's right."
07:27;07:29;"Because I met you when I was 18 years old, 13 years ago."
07:29;07:35;"Yep. 13, yeah, exactly. In the fall of 2002."
07:35;07:41;"I was walking out of the library at Columbia and I saw this dude who looked familiar to me."
07:41;07:45;"And then I remember I saw him open for The Streets at Bowery Ballroom."
07:45;07:46;"The week before."
07:46;07:48;"The week before, which was Chromio's first show in New York."
07:48;07:53;"Chromio's second show ever and our first show in New York."
07:53;07:57;"And you were at Columbia getting your PhD."
07:57;08:00;"Yeah, it was like my third week at Columbia."
08:00;08:04;"Yeah, I don't think a lot... well, I guess maybe people used to know this about you,"
08:04;08:08;"that you were... while you're getting a PhD you have to also teach."
08:08;08:09;"That's right."
08:09;08:12;"So you were literally teaching just like intro to French at Barnard?"
08:12;08:16;"Well, no. I was teaching at Columbia while I was getting my PhD there."
08:16;08:19;"So I was doing... the first couple of years you do intro to French,"
08:19;08:23;"but I mean you have to teach for like seven years or five years."
08:23;08:28;"So by the end I was teaching like survey classes and translation classes"
08:28;08:30;"and essay writing classes and all that."
08:30;08:31;"But all in French?"
08:31;08:32;"Yeah."
08:32;08:33;"And you conduct a class in French?"
08:33;08:34;"Mm-hmm."
08:34;08:36;"And what was your thesis on?"
08:36;08:42;"The pleasure of reading in 18th century French literary theory."
08:42;08:45;"Nice. We'll be getting a lot more into that later."
08:45;08:46;"Yes."
08:47;08:50;"'Cause the last relationships of the rot"
08:50;08:53;"Got hurt majorly, finds it tough to trust"
08:53;08:55;"Looked at the ashtray, then looked back up"
08:55;08:57;"Spinning it away on the tabletop"
08:57;09:00;"She looked much fitter than Saturday Joss"
09:00;09:02;"She worked in JDs with Dan"
09:02;09:04;"Back then I figured she was pretty damn rough"
09:04;09:07;"But she was only wearing her work stuff"
09:07;09:09;"And in these clothes she looked more than buff"
09:09;09:12;"She stirred her straw, sat up to her Joss"
09:12;09:14;"I told her I thought it was important"
09:14;09:16;"That you could get lusty in conversation"
09:16;09:19;"Chatting shit, sitting in, oblivion"
09:19;09:21;"That person who's your special one"
09:21;09:24;"She said she was the worst pool player under the sun"
09:24;09:26;"But blokes go easy so she always won"
09:26;09:30;"I saw this thing on ITV the other week"
09:30;09:35;"Said that if she played with her hair she's probably keen"
09:35;09:39;"She's playing with her hair well regularly"
09:39;09:43;"So I reckon I could well be in"
09:44;09:47;"She didn't look too bored with what I was saying"
09:47;09:49;"Her hair looked much better than the other day"
09:49;09:52;"She had her fingers round her hair playing"
09:52;09:54;"I saw on telly that's a good indication"
09:54;09:56;"She didn't have to buy the next drink though, nay"
09:56;09:59;"But I suppose that's just our girl's way"
09:59;10:01;"I'm trying to think what else I could say"
10:01;10:04;"Peeling the label off, spinning the ashtray"
10:04;10:06;"Yeah, actually, yeah, she did look pretty neat"
10:06;10:08;"Her perfume smelled expensive and sweet"
10:08;10:11;"But I felt like my hair looked a bit cheap"
10:11;10:13;"I wished I'd had it copped back last week"
10:13;10:16;"She kept giving me this look as she would speak"
10:16;10:18;"Was she only friendly or was she a keen?"
10:18;10:20;"Asked her if she wanted the same again to drink"
10:20;10:23;"She started to turn and get up out my seat"
10:23;10:27;"I saw this thing on ITV the other week"
10:27;10:32;"Said that if she played with her hair she's probably keen"
10:32;10:36;"She's playing with her hair well regularly"
10:36;10:40;"So I reckon I could well be in"
10:41;10:44;"She said that her close mates all were"
10:44;10:46;"Always the most important thing to her"
10:46;10:49;"I said I thought it was a bit more blurred"
10:49;10:51;"She asked what I meant by that as she stirred"
10:51;10:54;"I told her about the money and what had occurred"
10:54;10:56;"With it going missing from the living room side"
10:56;10:58;"With my best mates all there standing by"
10:58;11:01;"Right where I left it, under their eyes"
11:01;11:03;"So surely one of them might have spied"
11:03;11:05;"What happened to my money at that time"
11:05;11:08;"I felt like they were all smiling on the side"
11:08;11:10;"She was like fair play, she couldn't say why"
11:10;11:12;"She didn't know what all my mates were like"
11:12;11:15;"And I said she just might be right"
11:15;11:17;"Wish I had someone I could always rely"
11:17;11:20;"Someone to get lost chatting to all night"
11:20;11:24;"I saw this thing on ITV the other week"
11:24;11:29;"Said that if she played with her hair she's probably keen"
11:29;11:33;"She's playing with her hair well regularly"
11:33;11:37;"So I reckon I could well be in"
11:37;11:42;"Earlier we were talking about birthdays today"
11:42;11:45;"Before we, you know, we have to talk about Thanksgiving"
11:45;11:47;"But before that we're talking, you know, don't forget"
11:47;11:49;"Sometimes people who have birthdays around the time of a big holiday"
11:49;11:51;"Their birthdays get kind of slept on"
11:51;11:53;"Yeah, yeah, they're always miserable"
11:53;11:54;"Yeah, it's not fun"
11:54;11:58;"Christmas birthday, July 4th birthday must just be bizarre"
11:58;12:01;"I think there's one guy who was happy his birthday was on Christmas"
12:01;12:03;"What?"
12:03;12:04;"Yeah"
12:04;12:05;"Jesus"
12:05;12:06;"That's right"
12:06;12:07;"That's the one guy, he's the only guy"
12:07;12:08;"He's the only guy"
12:08;12:11;"We were talking about holiday birthdays"
12:11;12:13;"And this is the Sunday after Thanksgiving"
12:13;12:17;"So we gotta shout out some people in the music community"
12:17;12:20;"Who have a birthday now that probably, you know, this is a day everybody's traveling"
12:20;12:22;"And probably a lot of people are forgetting about it"
12:22;12:24;"But it's Jonathan Knight from New Kid on the Block"
12:24;12:26;"New Kid's on the Block's birthday"
12:26;12:28;"He was a new kid on the block"
12:28;12:30;"He was, and I guess he still is because they still tour"
12:30;12:31;"Whoa"
12:31;12:32;"They went out with Backstreet Boys"
12:32;12:34;"Didn't they have a cruise recently or something?"
12:34;12:36;"I heard it's so tight, that must be so good"
12:36;12:37;"I heard about that"
12:37;12:38;"How did we not go to that?"
12:38;12:39;"I don't know"
12:39;12:41;"Were you guys New Kid's fans?"
12:41;12:45;"I was not, but I had that album, whichever album that was"
12:45;12:46;"With the Hangin' Tough?"
12:46;12:47;"Yeah, Hangin' Tough"
12:47;12:49;"Wait, are we, we're about the same age roughly, right?"
12:49;12:50;"I think we talked about that last time"
12:50;12:53;"Like, we could never have been New Kid's fans"
12:53;12:54;"It was like, it was like"
12:54;12:57;"I mean, that was like, would have been an embarrassing thing to be"
12:57;13:01;"But see, that's what's weird, people forget that the New Kid's were actually tough"
13:01;13:02;"Hangin' Tough"
13:02;13:04;"Hangin' Tough was not just talk"
13:04;13:05;"No, they're"
13:05;13:06;"They actually hung tough"
13:06;13:07;"They really were, right"
13:07;13:11;"They were, they were, they were like, like street kids from Boston"
13:11;13:16;"And I was telling Despot, Joe, like the youngest kid"
13:16;13:17;"Yeah"
13:17;13:20;"He was like a really dope graffiti writer, he wrote Popeye"
13:20;13:21;"Whoa, that's actually"
13:21;13:22;"A real name"
13:22;13:24;"Popeye was his tag?"
13:24;13:25;"Yep"
13:25;13:26;"Damn"
13:26;13:29;"And he was up, like Arman Van Heldens from Boston"
13:29;13:30;"Oh, really?"
13:30;13:31;"Yeah, so he knew all those dudes"
13:31;13:33;"He was like writing with them back in the day?"
13:33;13:35;"Nah, but he knew them, like he was like, oh, those kids were real"
