Start Timestamp;End Timestamp;Transcript
00:00;00:03;"Time Crisis, back again."
00:03;00:06;"This is our music special."
00:06;00:09;"We'll be talking about all sorts of great music"
00:09;00:14;"from the 90s, the 80s, the 70s, and a little bit of today."
00:14;00:18;"We'll be paying tribute to instruments, songwriters,"
00:18;00:21;"singers, producers,"
00:21;00:26;"and all the fun that comes with enjoying music."
00:26;00:30;"This is Time Crisis with Ezra Koenig."
00:38;00:43;"They passed me by, all of those great romances"
00:43;00:47;"They were a felt rubbing knee"
00:47;00:50;"Of my rightful chances"
00:50;00:58;"My picture clear, everything seemed so easy"
00:58;01:01;"And so I dealt you the blow"
01:01;01:04;"One of us had to go"
01:05;01:09;"Now it's different, I want you to know"
01:09;01:12;"One of us is crying"
01:12;01:15;"One of us is lying"
01:15;01:19;"In a lonely bed"
01:19;01:22;"Time Crisis, back in the building."
01:22;01:24;"What's up, fellas?"
01:24;01:27;"Not quite the building. We're still remote."
01:27;01:28;"We're remote."
01:28;01:32;"I came down with my second bout of COVID."
01:32;01:33;"Damn."
01:33;01:34;"Last week."
01:34;01:34;"But I'm fine."
01:35;01:36;"I was sick for a day."
01:36;01:38;"No symptoms, but positive."
01:38;01:40;"No man's land."
01:40;01:43;"But you can still do your go to the studio paint."
01:43;01:44;"Totally."
01:44;01:46;"Go for a run, go to work."
01:46;01:48;"I got a question for everybody."
01:48;01:52;"Well, right now we got Nick and Jake Seinfeld to be joining later."
01:52;01:56;"How much Dave Matthews have you guys been blasting over the past two weeks?"
01:56;01:58;"I have not been going deep, admittedly."
01:58;02:00;"Have you been going deep?"
02:00;02:02;"We got to get ready for the summer tour, man."
02:02;02:03;"That's true."
02:03;02:06;"We're going to go see him in San Bernardino, right?"
02:06;02:07;"Is that the plan?"
02:07;02:08;"Potentially."
02:09;02:12;"Maybe we fly out and see some East Coast shows."
02:12;02:15;"I was kind of going deep."
02:15;02:18;"Although the truth is, I basically, I kind of felt like, you know what?"
02:18;02:23;"I haven't listened to like his first couple albums or their first couple albums in a while."
02:23;02:25;"And so I was listening to the first album."
02:25;02:26;"It's funny."
02:26;02:28;"I've always loved the song Satellite so much."
02:28;02:29;"I got stuck back on it."
02:29;02:31;"So I'm kind of listening to it."
02:31;02:34;"What would you say? Ants Marching, all classics."
02:34;02:39;"And I like the second album with, of course, beautiful ballad Crash, which I've enjoyed my whole life."
02:39;02:41;"And that cool song."
02:41;02:45;"[Sings]"
02:45;02:49;"Wait, Satellite to me is the ultimate DMV song."
02:49;02:49;"Throw it on."
02:49;02:53;"Last time we were actually interviewing the man, we talked about everything under the sun."
02:53;02:57;"I think it'd be good just to listen to the song Satellite."
02:57;02:58;"Do a deep dive on a Dave song."
02:58;03:06;"Wait, dude, didn't like the following day after the interview, you were at an airport and you saw like Bill Tong available?"
03:06;03:15;"Yeah, it's funny because we talked with Dave about his love of Bill Tong coming from South Africa, which is basically a South African jerky."
03:15;03:24;"And yeah, I was in the airport the day after the interview and I saw just at one of those little kiosks, like Hudson News type places, they were selling Bill Tong."
03:24;03:27;"So Dave might have missed out on a big investment."
03:27;03:30;"Yeah, that sounds like Bill Tong has gone macro."
03:30;03:36;"If it's at the Hudson News, it's like next to like the kiosk with like the Snickers and the Reese's Pieces."
03:36;03:39;"Yeah, because we've all watched it happen."
03:39;03:42;"No, it's basically like a type of jerky."
03:42;03:49;"And in fact, I imagine the average American who's grabbing that Bill Tong is not thinking about its South African origins."
03:49;03:50;"Is it beef?"
03:50;03:51;"Yeah, it's beef."
03:51;03:53;"Okay, so it just reads as beef jerky."
03:53;03:56;"Do you think that they think Bill Tong is the name of the brand?"
03:56;04:01;"They probably just think it's like a style or something, but the average American is clocking it as jerky."
04:01;04:02;"Copy."
04:02;04:05;"It's in a bag, like a lot of jerky comes in."
04:05;04:17;"But it has been interesting to watch the changeover in your average airport, even in a pretty regular, degular airport kiosk these days."
04:17;04:28;"If you're like keto or vaguely health conscious, you're going to be able to find stuff that's like a high quality jerky, probably some nice dried mango, bar of bars."
04:28;04:35;"Jerky is a pretty funny plane snack that can have like a real kind of stench to it."
04:35;04:37;"Like tuna."
04:37;04:40;"It just doesn't seem like something you should bring on the plane."
04:40;04:42;"You don't bring the tuna melt on the plane."
04:42;04:46;"The jerky is not as bad as a tuna melt, but like that's pretty nasty."
04:46;04:49;"If you sit down like the guy next to you, just bust open a bag of beef jerky."
04:49;04:51;"Of Bill Tong?"
04:51;04:55;"Wait, how often are you hitting jerky, Jake?"
04:55;04:56;"Almost never."
04:56;04:57;"Really?"
04:57;04:58;"Yeah."
04:58;04:59;"Oh, here we go."
04:59;05:08;"Jerky's like greasy."
05:08;05:10;"No, not really."
05:10;05:13;"I mean, just a Slim Jim is greasy."
05:22;05:25;"Yeah, this is complex."
05:25;05:33;"Also, I've also been thinking one artist that we didn't ask Dave Matthews about, which I bet was an influence growing up in the 80s, is Solo Sting."
05:33;05:34;"Oh, that's a good call."
05:34;05:36;"Jazzy Sting era."
05:36;05:37;"Sure, sure."
05:46;05:46;"Right."
05:53;05:54;"Oh, this is slow."
05:56;05:58;"It's a great live song."
05:58;06:02;"When I talk about that Meriwether Post Pavilion."
06:02;06:03;"He dropped the satellite."
06:03;06:04;"Oh, and he dropped the satellite."
06:04;06:05;"I actually was a bit bummed."
06:05;06:07;"I feel like he... But then it picks up here."
06:31;06:33;"That's just such a feel-good 90s chorus."
06:33;06:38;"That just reminds me of like mid-90s East Coast summer."
06:38;06:39;"Great vibe."
06:48;06:51;"Also, the drummer, Carter, so good."
06:51;06:54;"Like, he's so tasteful."
06:54;06:57;"Yeah, I'm not really feeling the drums, I gotta say."
06:57;07:03;"I love that it's like, it almost sounds like he's just got such good rhythm that he can kind of like leave it open."
07:03;07:04;"Right."
07:43;07:45;"Did Bruce Hornsby be with him?"
07:45;07:53;"No, but I got a call from friend of the show, Bruce Hornsby, last week because I was in the New York Times crossword puzzle."
07:53;07:55;"Oh, right."
07:55;07:57;"Bruce is an avid crossword puzzle dude."
07:58;08:06;"So he just like hit me up and so we were talking and I was like, ""Hey, Bruce, by the way, what's your relationship like with Dave Matthews?"""
08:06;08:12;"Both out of Virginia, you know, and he basically was like, he knows him a bit."
08:12;08:16;"He sat in with him before Hornsby opened for DMB once."
08:16;08:19;"You know, as you can imagine, they're like iconic musicians."
08:19;08:20;"They've had some run-ins."
08:20;08:22;"Not too much beyond that."
08:22;08:24;"Doesn't know the catalog."
08:24;08:26;"Well, I wasn't even getting into like..."
08:26;08:28;"Actually, I didn't even ask him about like fandom."
08:28;08:31;"I was just like, ""Do you know him?"" Just like being a Virginia guy."
08:31;08:36;"He's like, ""Oh, yeah, I knew a guy who lived in Charlottesville who played with..."""
08:36;08:39;"So yeah, like mild connections."
08:40;08:46;"Spring rain sent a cold"
08:46;08:49;"I destroyed this tree so"
08:49;08:53;"Everything underneath my face"
08:53;08:57;"Should look up, look down"
08:57;09:00;"All around, sides turn white"
09:00;09:08;"Remember like, I think he sent the Robert Criscow review, the first Dave Matthews band to the TC thread."
09:08;09:12;"And Criscow referenced Bruce Hornsby, I think."
09:12;09:15;"Yeah, he referred to him as like a Hornsby acolyte."
09:15;09:21;"Again, someone attributing an influence to Dave Matthews that doesn't quite stick."
09:21;09:22;"Yeah."
09:22;09:24;"I'm a wildlife study"
09:24;09:26;"Desires and fire"
09:26;09:28;"And so is misery"
09:28;09:31;"I hear a laugh about this"
09:31;09:32;"Man who burns"
09:32;09:35;"And looks like he died"
09:35;09:44;"I mean, this isn't even really like rock music."
09:44;09:48;"It's funny that it was on like alternative rock."
09:48;09:52;"It'd be like Weezer and like The Offspring."
09:52;09:55;"And then it would be like Dave Matthews band."
09:55;10:00;"I was totally hearing it on K-Rock and the New York station."
10:00;10:02;"So I wonder, were they like blasting that in LA?"
10:03;10:13;"I know some LA based DMB fans, but just seems like such East Coast music or like Pacific Northwest or, you know, again, LA is not jam territory."
10:13;10:15;"And that includes Dave."
10:15;10:23;"Yeah, I started, I was like starting to listen to some live shows because you know, DMB has released something like a hundred live shows in their series."
10:23;10:25;"Crazy."
10:25;10:27;"Famously a great live band."
10:27;10:29;"Any good covers that you stumbled across?"
10:29;10:35;"They're very associated as we talked about on the show with their All Along the Watchtower cover."
10:35;10:38;"They do like a strong Peter Gabriel sledgehammer."
10:38;10:46;"You know, like he said, he likes to just like bring it down and then they do, they do like a pretty high energy burning down the house."
10:46;10:54;"Wait, did he say last episode that he didn't know the Hendrix version somehow when they started doing it?"
10:54;10:57;"And then he heard the Hendrix version later and was like, whoa."
10:57;10:58;"Yeah."
10:58;10:59;"Or did I misinterpret that?"
10:59;11:01;"No, I think that's what he was saying."
11:01;11:03;"And that's why he kind of developed his own version."
11:03;11:04;"Throw in his version."
11:04;11:04;"I'm curious."
11:04;11:05;"I've never heard it."
11:05;11:08;"I'm curious to hear what his version is like."
11:08;11:11;"It's interesting to like think of it's almost like a weird experiment."
11:11;11:19;"Like find a human that's never heard the Jimi Hendrix version and interpret it All Along the Watchtower."
11:28;11:31;"So he was into the John Wesley Harding Bob version."
11:31;11:40;"When you go to a live show in the mid 90s, this was a, if you got an All Along the Watchtower, that was a big."
11:40;11:41;"You were psyched."
11:41;11:42;"You were psyched."
11:42;11:44;"You know, you better get a satellite."
11:45;11:49;"You know, I think you'd be bummed if you didn't, but this was one where he would do this as a closer."
11:49;11:51;"His encore."
11:51;11:54;"And if you got it, it was, you felt good."
11:59;12:01;"So is that him playing the guitar there?"
12:01;12:04;"I feel like sometimes they had an additional guitarist."
12:04;12:05;"Could be."
12:26;12:29;"They really play out the intro."
12:33;12:34;"Scary."
12:34;12:35;"Yeah."
12:36;12:37;"It's like dark shoegaze."
12:37;12:38;"Yeah."
12:38;12:39;"Really fuzzy."
12:54;12:56;"It's like chorus effect on the bass."
12:56;12:58;"See the DMV tool connection."
12:58;13:00;"Not as crazy as it sounds."
13:00;13:01;"Right, right."
13:06;13:08;"How about a DMV Tool co-headlining tour?"
13:08;13:10;"Unite the tribes."
13:13;13:14;"Tool opens."
13:14;13:18;"[Laughter]"
13:18;13:22;"By the way, this is 2003 in Central Park."
13:22;13:24;"This, this Watchtower?"
13:24;13:24;"Yep."
13:24;13:27;"In front of 120,000 people."
13:27;13:27;"Wow."
13:27;13:28;"I remember this show."
13:28;13:30;"I was in college in New York."
13:30;13:31;"Remember hearing about it?"
13:31;13:32;"No, I should have gone."
13:32;13:36;"Were you like, ""Ah, DMV, I'm hard pass."""
13:36;13:39;"Or were you just like, ""Eh, I'm busy."""
13:39;13:40;"I don't know."
13:40;13:43;"I was probably just, in the college, I was like hanging out so hard."
13:43;13:44;"I probably heard about it."
13:44;13:47;"Probably, if somebody had invited me, I would have gone."
13:47;13:48;"I wasn't anti, but."
13:48;13:56;"If you get that time machine, Ezra, and go back in time, tell your 2003 self, go to the show."
13:56;13:57;"Go to the show."
13:57;14:00;"Go to the show and stand 200 yards away."
14:01;14:03;"Grab a pint of One Sweet World."
14:03;14:04;"It will be discontinued."
14:04;14:09;"And house it on the great lawn of Central Park."
14:09;14:11;"Strike while the iron's hot."
14:11;14:12;"Get that One Sweet World."
14:12;14:17;"They're throwing in some Star Spangled Banner, which is a Hendrix reference."
14:17;14:21;"So look, at this point, 2003, he had heard the Hendrix version."
14:21;14:22;"Of course."
14:22;14:30;"I guess he wasn't listening to classic rock radio because if you listen to like, ""Virginia's classic rock,"" like you're going to hear."
14:30;14:37;"Right. And then in his formative years, he was in the kind of the famously oppressive censorship regime of apartheid South Africa."
14:37;14:39;"You know what we should have asked him?"
14:39;14:45;"If you ever listened to Rodriguez, ""Searching for Sugar Man."""
14:45;14:46;"Oh, yeah, dude."
14:46;14:53;"Someone brought up, we should have asked about Riley Walker's cover of his Lilly White Sessions record."
14:53;14:55;"Oh, I wonder if he's heard of it."
14:55;14:57;"I bet he has."
15:15;15:17;"Okay, so they're taking their time getting into this."
15:17;15:22;"Do you think the crowd knows what song it is or they're just like..."
15:22;15:23;"I don't think they know yet."
15:37;15:40;"Okay, so there are two guitars. Maybe Tim Reynolds is playing with them."
15:40;15:45;"Doing this in front of a hundred... Doing this in front of a hundred thousand people is pretty funny."
15:45;15:48;"Very patient intro."
16:03;16:05;"Almost kind of Metallica here a little bit."
16:05;16:06;"Yeah."
16:06;16:07;"At least the acoustic part."
16:07;16:12;"I could see a DMB cover of ""Unforgiven."""
16:12;16:13;"Yeah, that would be sick."
16:36;16:39;"[Applause]"
16:44;16:46;"Such a classic line."
16:46;16:49;"""Businessmen drink my wine."""
16:49;16:50;"[Laughter]"
16:58;17:01;"I've actually always had a theory that's such a funny line."
17:01;17:06;"But to me that just sounds like Bob was hanging out after the show"
17:07;17:10;"and like some of the suits came backstage, started going through his rider."
17:10;17:12;"""Mind if we have a glass, Bob?"""
