Start Timestamp;End Timestamp;Transcript
00:01;00:05;"- Time Crisis, 2019."
00:05;00:07;"Enter the 2019 verse."
00:07;00:11;"Today on Time Crisis, Jake and I will be talking about a song"
00:11;00:13;"we should have talked about a long time ago."
00:13;00:17;"This time it's not Joker Man, it's Jam Flow Man."
00:17;00:21;"All that, plus a healthy dose of 1999 nostalgia,"
00:21;00:24;"plus the top five hits on iTunes today."
00:24;00:26;"Welcome to--"
00:26;00:30;"- Time Crisis with Ezra King."
00:30;00:33;"Be-be-be-be-be-be-beast."
00:33;00:33;"One."
00:33;00:39;"[MUSIC - EZRA KING, ""TIME CRISIS""]"
00:39;00:45;"- They passed me by, all of those great romances."
00:45;00:52;"You were a friend who opened me up my rightful chances."
00:52;00:59;"You made my picture clear, everything seemed so easy."
00:59;01:03;"And so I dealt you the blow."
01:03;01:06;"One of us had to go."
01:06;01:11;"Now it's different, I want you to know."
01:11;01:16;"One of us is crying, one of us is lying."
01:16;01:21;"Leave alone me, babe."
01:21;01:24;"Time Crisis, New Year, New Me, 2019."
01:24;01:26;"- It is a new you."
01:26;01:27;"- That's right."
01:27;01:29;"- You're rocking this sweet brown trench coat."
01:29;01:30;"- I got a haircut."
01:30;01:31;"- Good look."
01:31;01:35;"- I have this kind of formal camel jacket."
01:35;01:37;"I just don't have that many occasions to wear it."
01:37;01:39;"- And you're like, I'm going to head down to TC."
01:39;01:40;"- Well, I was kind of wearing it all day."
01:40;01:43;"I kind of like to stick to a jacket for the whole day."
01:43;01:45;"- Were you doing things around town?"
01:45;01:48;"Were you running into spots and sporting the jacket?"
01:48;01:50;"- I went to a coffee bean with this look."
01:50;01:52;"- Did you post up for a while or just get a cup to go?"
01:52;01:53;"- Just got a cup to go."
01:53;01:56;"I was walking around, I was starting my stuff."
01:56;01:56;"I had lunch."
01:56;01:57;"- Solo?"
01:57;01:58;"- Yeah, I had a solo lunch."
01:58;02:00;"- With coat on."
02:00;02:01;"- Yeah."
02:01;02:01;"- That's a tight look."
02:01;02:04;"- Yeah, it's nice that it's finally cool enough in LA"
02:04;02:05;"to wear a proper jacket."
02:05;02:06;"- Yep."
02:06;02:08;"- But you still wear just like a t-shirt under it"
02:08;02:09;"'cause it's not that cold."
02:09;02:10;"- Yeah."
02:10;02:12;"- Can you believe it's 2019, man?"
02:12;02:12;"- Far out, huh?"
02:12;02:14;"- Next year's going to be 2020."
02:14;02:15;"- Looking forward to that."
02:15;02:17;"- Maybe that's when things will get back on track."
02:17;02:19;"I've seen somebody make that point before."
02:19;02:23;"Part of the reason that the last 19 years have been so weird"
02:23;02:26;"is because we weren't in a real decade."
02:26;02:27;"Once we're back in the 20s, we're like,"
02:27;02:29;"""Okay, we have to reset."
02:29;02:30;"Now we're in a decade."""
02:30;02:33;"- Yeah, nothing weird ever happens during the 20s"
02:33;02:34;"or the turning over of the next century."
02:34;02:35;"- Amen."
02:35;02:38;"- Like 1920 to 2000, like smooth sailing."
02:38;02:39;"(laughing)"
02:39;02:41;"- Say what you will about a world war,"
02:41;02:42;"but at least people are hashing it out."
02:42;02:45;"Not all this passive aggressive social media bullshit."
02:45;02:47;"No, you're right, things get bad."
02:47;02:48;"- Things can get dicey."
02:48;02:49;"- Things can get dicey, but--"
02:49;02:51;"- I'm really looking forward to the 2020 presidential race."
02:51;02:53;"That's just going to be fun."
02:53;02:54;"- Oh yeah, it's already fun."
02:54;02:55;"- It's not going to be draining or anything."
02:55;02:58;"- It's already fun seeing people debate Beto"
02:58;02:59;"and Elizabeth Warren."
02:59;03:01;"We got enough time."
03:01;03:03;"We also just don't even learn our lessons, right?"
03:03;03:05;"- First episode of TC 2019,"
03:05;03:06;"we're going to do a full breakdown"
03:06;03:08;"of the Democratic nominees."
03:08;03:09;"- Guys, it's 2019."
