Start Timestamp;End Timestamp;Transcript
00:00;00:08;"Time Crisis, episode 51. Jake returns from Vermont. We'll talk about that, plus"
00:08;00:15;"weather. Cold, cold East Coast weather. All this, plus Zack Fox, the artist"
00:15;00:20;"formerly known as Booty Math. We'll also count down the top five hits of today"
00:20;00:24;"and 1980. This is a very special..."
00:24;00:32;"Time Crisis with Ezra King."
00:32;00:38;"They passed me by, all of those great romances."
00:38;00:46;"You were a friend who I believed, all my rightful chances."
00:46;00:53;"My picture clear, everything seemed so easy."
00:53;01:00;"And so I dealt you the blow, when the boss had to go."
01:00;01:04;"Now it's different, I want you to know."
01:04;01:10;"One of us is crying, one of us is lying."
01:10;01:13;"Leave it on me babe."
01:13;01:19;"Time Crisis, West Coast edition restored. Jake, welcome back."
01:19;01:20;"Thank you."
01:20;01:24;"On the last episode, you were up in the wilderness in Vermont."
01:24;01:25;"Yeah."
01:25;01:28;"I was holding it down here with Deathspot and Cousin Asher. Shout out to those guys."
01:28;01:30;"Great episode."
01:30;01:32;"Thanks for calling in. Thanks for listening."
01:32;01:33;"Yeah."
01:33;01:34;"Jake."
01:34;01:34;"Absolutely."
01:34;01:39;"So when you were up in Vermont, you were staying at a kind of hotel type place where you had"
01:39;01:40;"no service."
01:40;01:41;"Yep."
01:41;01:42;"And no Wi-Fi."
01:42;01:43;"Correct."
01:43;01:47;"Sun up to sun down. You're not checking emails, you're not checking Instagram?"
01:47;01:48;"Off the grid."
01:48;01:49;"Fully?"
01:49;01:50;"Fully. Felt great."
01:50;01:53;"So you straight up didn't check your email for a week?"
01:53;01:58;"I would say every other day we would drive into town, which was like a 15 minute drive."
01:58;01:59;"And go to a cyber cafe?"
01:59;02:03;"No, we would just like park on the street in Stowe, Vermont and-"
02:03;02:05;"Oh, and then you'd have service."
02:05;02:06;"Fire up your phone."
02:06;02:09;"Right. So how did it feel to be off the grid?"
02:09;02:10;"It was amazing."
02:10;02:15;"How did you feel different? You feel like more relaxed? Did you have more mental acuity?"
02:15;02:19;"I don't know about that. I could see that happening. If like I-"
02:19;02:20;"Did you have more peace of mind?"
02:20;02:27;"I found that like checking Twitter and Instagram, it's confirmed, is a huge waste of time."
02:28;02:28;"Oh."
02:28;02:30;"Because I didn't miss it at all."
02:30;02:32;"Okay. Maybe for you."
02:32;02:37;"I didn't need to know every four hours what the new Trump news was."
02:37;02:39;"That doesn't improve your life at all."
02:39;02:40;"Right."
02:40;02:43;"Because generally if I check in, like Instagram is pretty like,"
02:43;02:45;"that can be pretty low key and innocuous."
02:45;02:49;"And it's like people's kids or like your friends or whatever."
02:49;02:53;"Like if you check the internet beyond Instagram, it's just all Trump."
02:53;02:54;"Right."
02:54;02:59;"And I don't need that all the time. Especially if I'm just kicking it by a lake in Vermont,"
02:59;03:04;"doing some fishing, doing some swimming, sitting on the porch, reading a novel."
03:04;03:06;"How about that? Sitting on a porch-"
03:06;03:08;"You sat on the porch and read a novel?"
03:08;03:12;"In a rocking chair and read the new Tom Perotta novel,"
03:12;03:15;"Mrs. Fletcher in about a day and a half."
03:15;03:17;"Was it like big text?"
03:17;03:18;"Normal text."
03:18;03:23;"Normal text. So you took down a novel. What do you call it? Current fiction?"
03:23;03:24;"Contemporary fiction."
03:24;03:27;"A contemporary fiction novel in a day and a half."
03:27;03:33;"Yep. Because if I read normally, like if I get into bed at my house in LA and I read,"
03:33;03:39;"I get into bed, I look at my phone and then I get sucked into like BS on Twitter for 12 minutes."
03:39;03:40;"Well, that's a classic thing."
03:40;03:43;"And then I read for five minutes and then I'm asleep."
03:43;03:49;"I sometimes make the excuse for myself almost like it's because I'm just such a curious person,"
03:49;03:54;"but it's also just because like, you know, I'm just a scumbag like everybody with no self-control."
03:54;03:56;"You flatter yourself. I'm curious."
03:56;03:59;"I flatter myself that I'm curious because this does happen a lot."
03:59;04:03;"I'll be reading a book, like a, you know, a real paper book."
04:03;04:04;"Yeah."
04:04;04:08;"And I'll come across a word I don't know, a reference to something."
04:08;04:12;"And I want to, you know, like Wikipedia generation, I want to check what that is."
04:12;04:15;"So then next thing you know, I'm on Wikipedia."
04:16;04:20;"Hours go by somehow I ended up back on Instagram."
04:20;04:23;"You ended up reading about like the formation of Chuck E. Cheese."
04:23;04:27;"Right. So you read a whole novel in a rocking chair."
04:27;04:28;"Yeah."
04:28;04:32;"That's what the world has come to is that you got to fly across the country."
04:32;04:37;"Surely you have novels and rocking chairs at home in LA."
04:37;04:38;"No rocking chair, but yeah."
04:38;04:41;"I try more and more to log off."
04:41;04:44;"And this place where we were staying, the Lake Mansfield Trout Club,"
04:45;04:51;"they've made the very conscious and deliberate effort to keep the internet out of that place."
04:51;04:55;"I mean, they could easily wire the place."
04:55;04:56;"Right."
04:56;05:00;"I don't know, like, I guess the management and their members there have decided to like, you know."
05:00;05:01;"Right. We don't want any internet."
05:01;05:01;"Right."
05:01;05:04;"I like the vibe sometimes when you're out somewhere"
05:04;05:07;"staying in a house or staying in a hotel or something."
05:07;05:11;"And it's not that you like are fully logged off,"
05:11;05:15;"but you're in that kind of vibe where you're like, I'll leave my phone in my room."
05:15;05:16;"Yeah."
05:16;05:19;"Because most of the time when I'm in LA or New York or something,"
05:19;05:25;"I'm staying in a residence that's too small for me to ever be more than,"
05:25;05:27;"say, 15 feet away from my phone."
05:27;05:27;"Right."
05:27;05:29;"You know, if you're like somewhere you're at like a big house."
05:29;05:30;"A big sprawling house."
05:30;05:33;"Or you're out in the country or something and you walk down to the pool."
05:33;05:36;"I love that vibe where it's like your phone is functioning,"
05:36;05:38;"but you just have that peace of mind where you can like be,"
05:38;05:41;"you know, you're in your bedroom, you look at your phone, put it down."
05:42;05:45;"Walk down to the creek, go hang out."
05:45;05:47;"And then, you know, next thing you know,"
05:47;05:50;"you've been fishing with your buddies, cracking a few cold ones."
05:50;05:52;"And then you come back to the house."
05:52;05:52;"Two hours have passed."
05:52;05:55;"You didn't have your phone on you and you're not freaking out"
05:55;05:56;"because you're in the country."
05:56;05:57;"And no one's texted or called."
05:57;05:58;"No, then you pick up the phone."
05:58;05:59;"And there's no emails."
05:59;06:00;"And that's great."
06:00;06:03;"You have a healthy haul of four to five texts and or missed calls."
06:03;06:08;"Not too many to overwhelm you, make you think that somebody died"
06:08;06:10;"and not too few to make you feel like a loser."
06:10;06:12;"Sometimes I'm relieved when I have nothing."
06:12;06:13;"Nothing."
06:13;06:15;"Sometimes that just gives me a huge sigh of relief."
06:15;06:17;"Really? You don't want to you don't like a healthy haul?"
06:17;06:18;"Sometimes I do."
06:18;06:20;"A healthy haul of four to five."
06:20;06:21;"Healthy haul of four to five."
06:22;06:25;"You came from out of nowhere."
06:25;06:29;"You came in a nick of time."
06:29;06:33;"I can't believe my luck now."
06:33;06:35;"Came to my rescue."
06:35;06:37;"I'm heaven bound."
06:37;06:41;"Whoever thought I'd meet a winner."
06:41;06:46;"You were an angel in disguise."
06:46;06:49;"Best things come unexpected."
06:50;06:52;"Out of nowhere."
06:52;06:53;"What a surprise."
06:53;06:58;"This time I hit the jackpot."
06:58;07:01;"How lucky can a guy be?"
07:01;07:06;"This time I hit the jackpot."
07:06;07:09;"Lady luck smiling on me."
07:09;07:14;"Okay, you saved my life now."
07:14;07:18;"And I want to thank you from the bottom of my heart."
07:19;07:22;"And this time I hit the jackpot."
07:22;07:26;"Now you're gonna stay mine."
07:26;07:28;"How many texts are you getting a day you think?"
07:28;07:33;"Unsolicited communication from people in your contacts hitting you up."
07:33;07:39;"Are we discounting like girlfriend, mom, dad, sibling, like inner circle?"
07:39;07:41;"Sure."
