Start Timestamp;End Timestamp;Transcript
00:00;00:08;"Time Crisis, Season 2, Episode 2. This week we'll be mourning the loss of musical legend Prince,"
00:08;00:13;"calling a bunch of our friends to talk about it. We'll also be talking about Flame Wars,"
00:13;00:20;"and I'll be revisiting the battleground with music journalist Zachary Lopez. Plus,"
00:20;00:25;"Jake and I will be talking about the New York closed primary, and of course,"
00:25;00:34;"we'll be counting down the top 5 hits of 1968 and 2016. This is Time Crisis, with Angela Kane."
00:34;00:51;"In"
00:51;00:57;"8"
00:57;01:09;"And so I tell to the world, one of us had to go, now it's different, I want you to know."
01:09;01:20;"One of us is crying, one of us is lying, leave her lonely there."
01:20;01:32;"Staring at the ceiling, wishing she was somewhere else in space."
01:32;01:38;"One of us is lonely, one of us is lonely."
01:38;01:43;"We're back. I'm here in Los Angeles with my man Jake Longstreth. What's up Jake?"
01:43;01:44;"Hey, how are you?"
01:44;01:48;"I'm okay. 2016 man, crazy year."
01:48;01:51;"Yeah, a lot of heavyweights dropping."
01:51;01:54;"I know, notably this week, Prince."
01:54;01:55;"Yeah."
01:55;01:57;"But one of many, it started off the year with Bowie."
01:57;02:00;"It was like Bowie and Alan Rickman were back to back."
02:00;02:07;"You and I were talking a little bit before about Bowie, Alan Rickman, and Glenn Frey all died in like a week."
02:07;02:08;"Right."
02:08;02:10;"We were wondering, do you think they'd all met each other?"
02:10;02:15;"And my theory was that Bowie and Rickman had met."
02:15;02:16;"Yeah."
02:16;02:21;"And Bowie and Frey had met, but that Rickman and Frey had not met."
02:21;02:25;"I know, because like David Bowie and the Eagles, they were the exact same time of being huge."
02:25;02:26;"Yeah."
02:26;02:27;"But alternate universe."
02:27;02:37;"Yeah. But you have to just think, I mean like, either like some Grammy award thing, or like, you know, the Eagles are playing a big show, Bowie's in town, one of Bowie's
like managers is like,"
02:37;02:38;"You want to come see the Eagles?"
02:38;02:40;"And he's like, fine."
02:40;02:41;"I feel like Bowie-"
02:41;02:42;"Come backstage, say hi."
02:42;02:44;"Hello gentlemen."
02:44;02:50;"Frey and Henley just like, Bowie, you're out there man."
02:50;02:54;"You're a real freak, but we respect what you do, buddy."
02:54;02:56;"Randy Miser's just like, who is this?"
02:56;02:59;"Oh man."
02:59;03:05;"I think that Bowie probably would not have been a fan of like Take It Easy and that stuff."
03:05;03:08;"But I feel like Hotel California probably would have piqued his interest. The song."
03:08;03:10;"Just the lyrics and the sort of metaphor."
03:10;03:12;"I just think like, you know, that's their coolest song."
03:12;03:13;"Is it?"
03:13;03:14;"I think so."
03:14;03:15;"I don't think so."
03:15;03:20;"Anyway, I mean, that was earlier in this year. Obviously Prince is a huge bummer. Fife Dog, not that long ago."
03:20;03:23;"Who's Fife Dog? Oh, from Wu-Tang?"
03:23;03:25;"Oh man. Oh, Jake."
03:25;03:26;"Wait, what?"
03:26;03:31;"All right, remember, to everybody before you get angry, Jake is our resident rock guy. He's from Tribe Called Quest."
03:31;03:34;"I missed the boat on like 90s East Coast rap."
03:34;03:35;"All right."
03:35;03:36;"Just missed the boat."
03:36;03:40;"You're busy doing other things. That's fine. You know my grandfather died this year too?"
03:40;03:41;"I did not know that."
03:41;03:43;"He died like a month ago."
03:43;03:44;"Really?"
03:44;03:45;"He was 97 though."
03:45;03:46;"Oh, okay."
03:46;03:55;"I mean, Prince, 57. Jeez, that's brutal. But yeah, my grandfather being 97, it was like, of course I was really sad when I found out."
03:55;04:01;"But you know, I think when people die at that age, it's obviously not a tragedy. It's more like a definitive like end of an era."
04:01;04:11;"Right. I mean, did it come as a relief or was it just like, oh, and like, was he struggling or was it a thing like, oh, he's just a chipper old man doing well and then he just
died real suddenly?"
04:11;04:17;"Compared to other grandparents I had who were like really out there towards the end, his life was just, it was interesting."
04:17;04:28;"It was like a little strange to me, but he lived in the Bronx on, I think like the 18th floor of like this huge brick tower in this area called Co-op City, which is kind of
like subsidized low-income housing."
04:28;04:36;"He was always like very pleasant, very happy, but we go see him and it's like, there's something weird to me about him just being like on the 18th floor of this like little
apartment."
04:36;04:37;"How long was he in that apartment for?"
04:37;04:41;"That's an interesting thing. He and my grandmother moved in when Co-op City was first built in the 70s."
04:41;04:42;"Wow."
04:42;04:47;"So they were the only people who ever lived there. Anyway, brutal year. So many people dying."
04:47;04:49;"One of my favorites, Merle Haggard."
04:49;04:50;"Oh yeah, country legend."
04:50;04:54;"I saw him play two years ago at the Canyon Club in Agora Hills."
04:54;04:55;"Oh really?"
04:55;04:57;"Yeah, it's great. It's a small little club."
04:57;04:58;"Oh yeah, I've heard about that place."
04:58;04:59;"It's cool."
04:59;05:02;"That's cool you got to see him in the last couple years of his life."
05:02;05:18;"Yeah, he had like a full nine-piece band and they went out on stage first and sort of just like warmed it up with the instrumental medley of some of his hits, and then kind
of like vamped into this like, kind of just like, doot doot doot doot doot doot doot doot doot and then Merle seven minutes into the set kind of just saunters out."
05:18;05:19;"Yeah."
05:19;05:24;"And like real slow wave and he's just like, ""Howdy."" And just starts singing. It was awesome."
05:24;05:28;"AJ, what's a good Merle Haggard song that we should play the Time Crisis audience?"
05:28;05:31;"Maybe Working Man Can't Get Nowhere Today."
05:31;05:33;"Working Man Can't Get Nowhere Today."
05:33;05:34;"Yeah, wordy."
05:34;05:37;"Here's Merle Haggard with Working Man Can't Get Nowhere Today."
05:47;05:57;"For years I've been busting my rear to make a living, but it ain't made."
05:57;06:06;"For years I've been trying to pay off my bills, but they ain't paid."
06:06;06:16;"Oh, every dime I make, every soul I know, the higher up I reach, the farther down I go."
06:16;06:22;"This old broken back of mine is all I've got to show."
06:22;06:36;"And anyway, a working man can't get nowhere today. Lord, a working man can't get nowhere today."
06:36;06:48;"A working man ain't got no time to play. Today I'll work my fanny off and leave it in play."
06:48;06:53;"A working man can't get nowhere today."
07:09;07:16;"I pay my income tax, and the government gives back what I got coming on."
07:16;07:20;"Lord, but it ain't much."
07:20;07:28;"I pay my child support, 'cause I'm a law-abiding sort and an easy touch."
07:28;07:33;"And I starve myself to death trying to keep my family fed."
07:33;07:44;"I keep my budget tight, trying to get myself ahead, but I'll still be deep in debt the day that I fall dead."
07:44;07:53;"That's why I say, Lord, a working man can't get nowhere today."
07:53;08:04;"A working man can't get nowhere today. A working man ain't got no time to play."
08:04;08:11;"Tonight I'll work my fanny off and leave it in play."
08:11;08:16;"A working man can't get nowhere today."
08:21;08:24;"Beats, womp, womp."
08:36;08:42;"It's getting late, have you seen my mates? Why tell me when the boys get here?"
08:42;08:48;"It's seven o'clock and I wanna rock, wanna get a belly full of beer."
08:48;08:54;"My old man's a drunk, I found a barrel full of monkeys and my old lady, she don't care."
08:54;09:04;"My sister looks cute in her braces and boots, a handful of grease in her hair."
09:04;09:10;"Oh, don't give a snot in your observation, we're hiding where the ducks are playing."
09:10;09:17;"Oh, Saturday night's all right for fighting, get a little action in."
09:17;09:23;"Get a man a sword and a big old train, gonna set the stands alight."
09:23;09:31;"Saturday night's the night I like, Saturday night's all right, all right, all right."
09:42;09:48;"Well, the black widow talking here tonight, I'm looking for a girl that'll see me right."
09:48;09:55;"I could use a little muscle to get what I need, I could sink a little drink and shout out, ""She's the man!"""
09:55;10:01;"I call all of the sounds that I really like, all the sounds of a switchblade and a motorbike."
10:01;10:08;"I'm a juvenile prodigal for working class, who spends rent and clothes in the bottom of a glass."
10:08;10:17;"Oh, don't give a snot in your observation, we're hiding where the ducks are playing."
10:17;10:23;"Saturday night's all right for fighting, get a little action in."
10:23;10:29;"Get a man a sword and a big old train, gonna set the stands alight."
10:29;10:37;"Saturday night's the night I like, Saturday night's all right, all right, all right."
11:06;11:16;"Oh, don't give a snot in your observation, we're hiding where the ducks are playing."
11:16;11:22;"Saturday night's all right for fighting, get a little action in."
11:22;11:28;"Get a man a sword and a big old train, gonna set the stands alight."
11:28;11:36;"Saturday night's the night I like, Saturday night's all right, all right, all right."
11:54;12:05;"Saturday, Saturday, Saturday, Saturday, Saturday, Saturday, Saturday, Saturday, Saturday, Saturday, not for right."
12:05;12:13;"♪"
12:13;12:22;"♪"
12:22;12:34;"♪"
12:34;12:51;"♪"
12:51;12:54;"Time Crisis with Ezra Koenig."
12:54;12:58;"Filling in for our regular host, Fareed Zachariah."
12:58;13:00;"Beats, beats, beats, beats, beats."
13:00;13:01;"♪"
13:01;13:02;"One."
13:02;13:04;"Let's pivot and talk about the living."
