Start Timestamp;End Timestamp;Transcript
00:00;00:02;"Time Crisis is back."
00:02;00:04;"The election's over."
00:04;00:06;"We got a lot to talk about."
00:06;00:09;"Nobody respects women more than I do."
00:09;00:10;"Good lord."
00:10;00:13;"On this episode, Jake and I will be"
00:13;00:16;"talking about our feelings, looking towards the future,"
00:16;00:19;"but also paying tribute to Leonard Cohen,"
00:19;00:22;"a great songwriter who passed away at 82."
00:22;00:25;"All this, plus Lay's potato chips."
00:25;00:27;"This is..."
00:27;00:31;"Time Crisis with Ezra King."
00:31;00:35;"B-B-B-B-B-B-B-B-Sport One."
00:35;00:37;"They passed me by"
00:37;00:41;"All of those great romances"
00:41;00:44;"The war I felt, warming me"
00:44;00:48;"All my rightful chances"
00:48;00:50;"My picture clear"
00:50;00:55;"Everything seemed so easy"
00:55;00:59;"And so I dealt you the blow"
00:59;01:02;"When the bus had to go"
01:02;01:07;"Now it's different, I want you to know"
01:07;01:09;"Have you listened to the new Leonard Cohen album?"
01:09;01:10;"No."
01:10;01:12;"This is track one of his last album."
01:12;01:14;"When did it come out?"
01:14;01:15;"A month ago."
01:15;01:17;"Kind of Bowie style."
01:17;01:18;"Do you think he knew he was dying?"
01:18;01:20;"Yeah."
01:20;01:23;"Wow, it's crazy, twice in one year doing that."
01:23;01:26;"He did an interview where he said he was going to die."
01:26;01:28;"And then people were like, ""What?"""
01:28;01:30;"And he was like, ""No, I mean..."""
01:30;01:32;"I mean, eventually."
01:32;01:36;"If you are the dealer, I'm out of the game"
01:36;01:40;"If you are the healer, means I'm broken and lame"
01:40;01:45;"If thine is the glory, then mine must be the shame"
01:45;01:50;"You want it darker, we kill the flame"
01:50;02:02;"Magnified, sanctified be thy holy name"
02:02;02:06;"Vilified, crucified in the human frame"
02:06;02:11;"A million candles burning for the help that never came"
02:11;02:13;"You want it darker"
02:14;02:23;"Hineni, Hineni"
02:23;02:25;"I'm ready, my lord."
02:25;02:26;"I'm ready, my lord."
02:26;02:28;"What did he say before that?"
02:28;02:31;"It's like Hebrew, Hineni means I'm here."
02:31;02:33;"Which I guess is what Isaac said to God."
02:33;02:37;"There's a lover in the story, but the story's still the same"
02:37;02:42;"There's a lullaby for suffering and a paradox to blame"
02:42;02:47;"But it's written in the scriptures and it's not some idle claim"
02:47;02:52;"You want it darker, we kill the flame"
02:52;03:04;"They're lining up the prisoners and the guards to take an aim"
03:04;03:08;"I struggled with some demons, they were middle class and tame"
03:08;03:13;"I didn't know I had permission to murder and to maim"
03:13;03:15;"You want it darker"
03:15;03:24;"Hineni, Hineni"
03:24;03:27;"I'm ready, my lord."
03:30;03:48;"Magnified, sanctified be thy holy name"
03:48;03:52;"Vilified, crucified in the human frame"
