Start Timestamp;End Timestamp;Transcript
00:00;00:03;"Time Crisis, back once again."
00:03;00:06;"We're joined by friend of the show Kazzy David."
00:06;00:09;"And we discuss all sorts of stuff."
00:09;00:11;"My recent trip to Mexico."
00:11;00:13;"My new favorite candy."
00:13;00:18;"All this, plus a deep exploration of the BJU."
00:18;00:19;"What does that stand for?"
00:19;00:21;"Well, you're about to find out."
00:21;00:24;"This is yet another..."
00:24;00:28;"Time Crisis with Eds Ronkainen."
00:28;00:31;"B-B-B-B-B-B-B-B-Sporting One."
00:32;00:36;"They passed me by"
00:36;00:40;"All of those great romances"
00:40;00:43;"They were a threat, probably"
00:43;00:47;"All my rightful chances"
00:47;00:50;"But picture clear"
00:50;00:54;"Everything seemed so easy"
00:54;00:58;"And so I dealt to the blow"
00:58;01:01;"One of us had to go"
01:01;01:06;"Now it's different, I want you to know"
01:06;01:09;"One of us is crying"
01:09;01:12;"One of us is lying"
01:12;01:16;"Leave that on me, babe"
01:16;01:18;"Time Crisis, back again."
01:18;01:19;"What's up, Jake?"
01:19;01:21;"Not much. How are you?"
01:21;01:24;"Pretty good."
01:24;01:26;"A little stiff out of the gate, I'm sorry."
01:26;01:28;"This is our first kind of back to normal show."
01:28;01:29;"Right."
01:29;01:32;"Time Crisis went in a real star-studded direction."
01:32;01:33;"Heavy duty."
01:33;01:36;"Wait, was that back to back, Justin Vernon and into Huey Lewis?"
01:36;01:37;"Mm-hmm."
01:37;01:40;"That was Celeb Month."
01:40;01:41;"On TC."
01:41;01:46;"No, it's just back to the scrubs, ham and egging it."
01:46;01:48;"I've never heard that phrase before."
01:48;01:49;"Really?"
01:49;01:50;"Just to mean like back to basics?"
01:50;01:51;"Yeah, like a ham and egger."
01:51;01:53;"I think it's like a baseball player term."
01:53;01:56;"Just like a real kind of--"
01:56;01:57;"What, it's like meat and potatoes?"
01:57;01:58;"Yeah, ham and egger."
01:58;01:59;"It's the same thing?"
01:59;02:00;"Yeah."
02:00;02:04;"He's a real ham and egg type guy or is it specifically a ham and egger?"
02:04;02:05;"Am I making this up?"
02:05;02:07;"I feel like I've heard ham and egger."
02:07;02:11;"Ham and egger, a common person who might be seen eating ham and eggs."
02:11;02:12;"There you go."
02:12;02:16;"Not possessing many spectacular qualities, your average Joe."
02:16;02:18;"Going to sign off on that."
02:18;02:21;"I just feel like people say meat and potatoes like all the time."
02:21;02:22;"Right."
02:22;02:23;"Ham and egger."
02:23;02:25;"It doesn't roll off the tongue really."
02:25;02:27;"Ham and egger."
02:27;02:28;"There's a guy, Dave Eggers."
02:28;02:29;"True."
02:29;02:32;"Never read any of his books, but people are into him."
02:32;02:34;"We got Kazzy David stopping by."
02:34;02:37;"But you know, once somebody's been on the show more than once,"
02:37;02:38;"they become a friend of the show."
02:38;02:39;"Right."
02:39;02:42;"But if they've only been once, they're executive platinum."
02:42;02:46;"So if Huey or Justin comes back, they actually get downgraded."
02:46;02:49;"Or upgra-- yeah, in a way."
02:49;02:52;"Lady Gaga recently tweeted fame is a prison."
02:52;02:53;"That's deep."
02:53;02:54;"There's two ways to look at it."
02:54;02:58;"This is kind of what the Vampire Weekend song Rich Man is about in a way."
02:58;03:01;"It's kind of like the higher you go, the higher your status is."
03:01;03:04;"Yeah, you're winning a higher status, but you're also losing something."
03:04;03:08;"So, you know, I bet Justin and Huey, they're pretty down to earth guys."
03:08;03:12;"If we told them, guys, right now you have a very rare status in the show."
03:12;03:14;"You're both executive platinum."
03:14;03:16;"You've only ever been on the show once."
03:16;03:18;"And they'd be like, well, what are the other levels?"
03:18;03:20;"And we'd be like, well, you know, it's low key."
03:20;03:21;"It's like friend of the show."
03:21;03:24;"I bet those guys would be like, I want to be a friend of the show."
03:24;03:25;"I'm not a god."
03:25;03:27;"You'd rather spend more time with us."
03:27;03:28;"Yeah."
03:28;03:31;"Than maintain your executive platinum status."
03:31;03:32;"I think so."
03:32;03:34;"That's like a really human tradeoff."
03:34;03:35;"Yeah."
03:35;03:36;"What if I quit the show right now?"
03:36;03:37;"Yeah."
03:37;03:39;"What would my status be?"
03:39;03:41;"It would be former co-host."
03:41;03:42;"Well, you would have--"
03:42;03:45;"But if I keep doing the show--"
03:45;03:50;"Well, first of all, all those hours you logged out the window, non-transferable."
03:50;03:52;"That's true."
03:52;03:54;"Nowhere near 10,000."
03:54;03:55;"You're like a permanent friend."
03:55;03:57;"Oh, no, what do we call it?"
03:57;03:58;"Time crisis inner circle?"
03:58;04:00;"I feel like we've referred to it on the show."
04:00;04:01;"Core crew."
04:01;04:02;"Oh, yeah, core crew."
04:02;04:04;"You could be former core crew then."
04:04;04:05;"Yeah."
04:44;04:45;"How was Mexico?"
04:45;04:46;"Oh, yeah, Mexico was tight."
04:46;04:47;"Yeah."
04:47;04:49;"Just been a week down there."
04:49;04:50;"Sounds fun."
04:50;04:53;"I don't know why this terrible phrase always pops into my head."
