Start Timestamp;End Timestamp;Transcript
00:00;00:12;"Time Crisis, back again. Drinking whiskey, eating horse meat, listening to Pearl Jam."
00:12;00:18;"Some and perhaps all of these things will be discussed today. I get together"
00:18;00:25;"with Jake and Seinfeld to hash out culture, life, and love on this week's"
00:25;00:30;"Time Crisis with Ezra Koenig."
00:36;00:42;"They passed me by, all of those great romances."
00:42;00:49;"They were a value of me, all my rightful chances."
00:49;00:56;"My picture clear, everything seemed so easy."
00:56;01:03;"And so I dealt to the blow, when a bus had to go."
01:03;01:08;"Now it's different, I want you to know."
01:08;01:13;"One of us is crying, one of us is lying."
01:13;01:18;"Leave it all in me, babe."
01:18;01:23;"Time Crisis, back again. What's up, Jake?"
01:23;01:28;"Not much, man. Still reeling from our concert experience a few days ago."
01:28;01:32;"Oh yeah, we're going to be talking about this for quite a bit of the show."
01:32;01:35;"I think for months. I mean... I think for months, yeah."
01:35;01:41;"I've had many conversations about this show. The show that we're talking about is Pearl Jam."
01:41;01:47;"Jake and I attended. Shout out to Brian, hooked us up with tickets."
01:47;01:51;"So we rolled to see the first of their two nights at the Forum."
01:51;01:54;"But we got a guest calling in in a little bit, who is also at the show."
01:54;01:58;"So maybe we'll hold off a little bit. Okay, table the PJ discussion."
01:58;02:02;"I'm just... I'm raring to go. Are you still buzzing? Oh yeah."
02:02;02:05;"Alright, well maybe let's do a little bit then."
02:05;02:11;"The first thing I want to say, just as some back story, because I love this story that you told."
02:11;02:17;"Because Pearl Jam is one of these bands that could really break either way for Jake."
02:17;02:20;"I mean, obviously you're going to have your own point of view, but it's like..."
02:20;02:24;"I think I have a pretty good handle on your taste. Okay."
02:24;02:29;"But Pearl Jam is just one of those bands that, obviously I know from talking about you."
02:29;02:34;"But if somebody just said, ""Based on all the information you know about Jake, his taste,"
02:34;02:39;"do you think he likes Pearl Jam?"" I'd be like, ""Damn, that's a straight up 50/50 for me."""
02:39;02:45;"I could totally picture Jake just being like, ""What are you talking about, man? Pearl Jam rules."""
02:45;02:49;"Loved the first three albums, and honestly there's some good sh*t in the next eight."
02:49;02:52;"Always been a fan. Loved them when they came out."
02:52;02:55;"I could see it going that way, and I could also just picture you just being like,"
02:55;03:02;"""Pearl Jam sucks, dude. No, even 10. Never been a fan. Always hated them."""
03:02;03:07;"When I asked if you wanted to come to the concert, I wondered which way it was going to go."
03:07;03:08;"But you were psyched."
03:08;03:14;"Oh yeah. I'd never seen them. I mean, yeah, I'm not a super fan. I think he kind of nailed it."
03:14;03:18;"I mean, it could have been a coin toss with me, with PJ."
03:18;03:23;"Had the first three records in high school, on compact disc."
03:23;03:27;"Listened to them a lot, and then it felt like a different..."
03:27;03:31;"Something, I think because that stuff was early and mid-90s,"
03:31;03:36;"I feel like the first half of the 90s were a different decade than the second half of the 90s."
03:36;03:39;"There was a shift in the vibes."
03:39;03:42;"That's interesting. That was the first vibe shift."
03:42;03:46;"That was a vibe shift. From '94 to '97 is a vibe shift."
03:46;03:48;"Because I feel like Vitalogy was '94."
03:48;03:53;"They came out hot with 10 and 91, versus '92 or '93."
03:53;03:56;"Vitalogy is '94. That's a solid quick run."
03:56;04:00;"And then I feel like they took a break, came back with No Code."
04:00;04:03;"The culture was different. They were different."
04:03;04:06;"And I just, for whatever reason, I wasn't a super fan."
04:06;04:10;"I wasn't anticipating the new PJ by the time it came out."
04:10;04:15;"And they're an interesting band, because when you study their discography,"
04:15;04:21;"as I've referenced before, I recently read an early draft of Stephen Hyden's forthcoming Pearl Jam book."
04:21;04:26;"So I have quite a bit of information still fresh in my mind from that."
04:26;04:30;"But even just in a casual way, because in his book he also notes how"
04:30;04:33;"No Code, their fourth album, was just like this huge turning point."
04:33;04:36;"It also coincided with their Ticketmaster war."
04:36;04:44;"If anybody is not aware, they waged this huge, unwinnable campaign against Ticketmaster,"
04:44;04:49;"standing up for what they believed in, and also for the fans."
04:49;04:54;"I guess they just felt like Ticketmaster charged all this extra money, bummed them out."
04:54;04:58;"They didn't like the monopoly they had on the ticketing business."
04:58;05:01;"And yet, kind of nobody backed them up."
05:01;05:05;"Very few of their peers really wanted to go there."
05:05;05:10;"And then they had to go on a weird patchwork tour where they couldn't play certain venues,"
05:10;05:12;"and the fans were bummed."
05:12;05:16;"So the late 90s was definitely, and certainly the No Code era was difficult for Pearl Jam."
05:16;05:21;"But one interesting thing about them, even when you just casually look at their discography,"
05:21;05:26;"even when you just look at their Wikipedia discography, as I have many times,"
05:26;05:31;"I'm a big Wikipedia discography guy, as I imagine you are, Jake,"
05:31;05:33;"and many people listen to Time Crisis."
05:33;05:40;"Wikipedia discography is a quick and easy way sometimes to get an overview of somebody's career."
05:40;05:43;"And with Pearl Jam, I don't know how accurate these things are,"
05:43;05:48;"but with Pearl Jam, when you look at it, it gives you all the certifications as well,"
05:48;05:52;"which is not the only way, of course, to measure the success of music."
05:52;05:58;"But in Pearl Jam's case, their first album, Ten, was such a monster hit, it went diamond."
05:58;06:00;"Was that 10 million?"
06:00;06:03;"Yeah, it's over 10 million. 10 million or over."
06:03;06:04;"I don't have this at my fingertips."
06:04;06:08;"Seinfeld, maybe you could get a list of how many rock albums went diamond,"
06:08;06:11;"certainly in the 90s on."
