Start Timestamp;End Timestamp;Transcript
00:00;00:03;"Time Crisis, back once again."
00:03;00:06;"This is a very special episode."
00:06;00:09;"Jake and I check in with Winter, the god of starbucking,"
00:09;00:12;"to talk about the latest in Starbucks news,"
00:12;00:14;"Howard Schultz's presidential run,"
00:14;00:18;"and Ariana Grande's ongoing cloud macchiato disaster."
00:18;00:23;"We also count down the top hits of 1977 and 1984."
00:23;00:26;"That's right, me and Jake's birth years."
00:26;00:28;"All this, plus a little Imagine Dragons."
00:28;00:33;"This is Time Crisis, with Ezra King."
00:33;00:35;"Be-be-be-be-be-be-beasts."
00:35;00:37;"One."
00:37;00:41;"# They pass me by"
00:41;00:44;"# All of those great romances"
00:44;00:48;"# The war I've felt, what we leave"
00:48;00:51;"# All my rightful chances"
00:51;00:54;"# My picture clear"
00:54;00:59;"# Everything seems so easy"
00:59;01:02;"# And so I dealt to the blow"
01:02;01:06;"# One of us had to go"
01:06;01:10;"# Now it's different, I want you to know"
01:10;01:13;"# One of us is crying"
01:13;01:16;"# One of us is lying"
01:16;01:20;"# Leave the lonely man... #"
01:20;01:23;"Time Crisis, back once again. What's up, Jake?"
01:23;01:25;"Uh..."
01:25;01:27;"Looking frazzled. Yeah, I'm tired, man."
01:27;01:30;"Jake's rolling into the studio with a weary..."
01:30;01:32;"Just world-weary."
01:32;01:34;"World-weary look on his face."
01:34;01:36;"I'm beat, man. We got this beat. Hands covered in paint."
01:36;01:42;"That's true. I got white, semi-gloss exterior paint on my hands."
01:42;01:44;"So, exterior, that's house paint."
01:44;01:47;"Yeah, I'm building, like, a small fence"
01:47;01:51;"that sort of is gonna divide our kind of little patio area garden"
01:51;01:55;"from our sort of sitting area, 'cause we just got a new puppy."
01:55;01:58;"That's the big development, and that's the reason I'm so white."
01:58;02:00;"But the puppy likes to run through the garden."
02:00;02:04;"In and out of the garden, she goes? Is it a female?"
02:04;02:06;"She, yeah. In and out of the garden, she goes."
02:06;02:09;"And Jake said, ""No more."" Why? Who cares?"
02:09;02:12;"Let the puppy go in the garden, man. Is she, like, eating your turnips?"
02:12;02:16;"It's hard to explain, because there's a solid, like, four-foot drop"
02:16;02:19;"from the garden down into this, like, seating area."
02:19;02:21;"It's too much of a jump for a little dog?"
02:21;02:23;"Too much of a jump. Okay."
02:23;02:26;"And to build and paint your own fence is cheaper than just, like,"
02:26;02:28;"""Can't you just go get some chicken wire?"""
02:28;02:30;"Or that's too unsightly? That was discussed."
02:30;02:32;"Too unsightly? A little bit."
02:32;02:34;"This'll be nice. This'll be classy."
02:34;02:37;"You got some friends over for some classy cocktails,"
02:37;02:40;"and people are just like, ""I gotta say, guys,"
02:40;02:42;"""the chicken wire's killing the vibe over here."""
02:42;02:45;"Backyard's looking great, but honestly, what's the deal with the chicken wire?"
02:45;02:48;"I mean, chicken wire, that just would've saved you a real headache."
02:48;02:50;"Well, the fence is not the headache."
02:50;02:53;"It's having the two dogs by myself at the studio today."
02:53;02:55;"They're running around. It's just like--"
02:55;02:58;"I'm just figuring out a new rhythm, because we have an old dog, Marty."
02:58;03:00;"He's mellow. Right."
03:00;03:02;"He'll sleep for four or five hours at a time."
03:02;03:04;"But I have two dogs now. Now you got the puppy."
03:04;03:06;"Can we say the name of the puppy? Al."
03:06;03:08;"Al, which is short for? Allie."
03:08;03:11;"Which is named after? The Lady Gaga character from Starsborne."
03:11;03:13;"[laughter]"
