Start Timestamp;End Timestamp;Transcript
00:00;00:01;"Time Crisis."
00:01;00:03;"Back again."
00:03;00:07;"There are so many iconic American artists,"
00:07;00:10;"especially musical artists."
00:10;00:13;"And we'd love to talk about them all."
00:13;00:18;"But today is about two icons that tower above the rest."
00:18;00:24;"Taylor Swift and Nirvana/Kirk Cobain"
00:24;00:29;"on Time Crisis with Ezra Koenig."
01:17;01:19;"Time Crisis back again."
01:19;01:21;"It's me, Jake, and Seinfeld currently."
01:21;01:23;"What's up, fellas?"
01:23;01:24;"Hey, what's up?"
01:24;01:25;"Banking some EPS."
01:25;01:26;"We're banking some EPS."
01:26;01:27;"Getting back to work."
01:27;01:28;"Did we bank it yesterday?"
01:28;01:29;"Did we bank it a month ago?"
01:29;01:30;"Who knows?"
01:30;01:31;"It's not important."
01:31;01:33;"It's a busy year."
01:33;01:37;"We want to make sure that we got the goods for all the TC heads out there."
01:37;01:38;"Evergreen content."
01:38;01:40;"Evergreen content."
01:40;01:45;"And today, this episode, we'll be talking about two of the most iconic artists of all time."
01:46;01:48;"Taylor Swift and Nirvana."
01:48;01:51;"Just starting, are there any connections between Taylor Swift and Nirvana?"
01:51;01:52;"Hmm."
01:52;01:55;"Well, she was alive during Nirvana's, you know, popularity."
01:55;01:58;"She was born the year that Nirvana's first album came out."
01:58;01:59;"Oh, so that's a big connection."
01:59;02:00;"1989."
02:00;02:01;"That's the year she was born, right?"
02:01;02:01;"Yeah."
02:01;02:03;"Yeah, and each came out in '89."
02:03;02:04;"There we go."
02:04;02:06;"Seinfeld debuted in '89."
02:06;02:07;"Whoa."
02:07;02:08;"Okay."
02:08;02:09;"'89 is a big year."
02:09;02:10;"True."
02:10;02:13;"Seinfeld, Nirvana, and Taylor Swift."
02:13;02:14;"That's pretty big."
02:14;02:17;"I mean, that's all of pop culture, pretty much."
02:17;02:25;"In a way, you could say that every element of pop culture is some combination of those three things."
02:25;02:28;"Taylor Swift, Nirvana, and Seinfeld."
02:28;02:32;"Like, Lana Del Rey is Taylor Swift plus Nirvana."
02:32;02:37;"Taylor Swift plus Seinfeld is..."
02:37;02:38;"Friends."
02:38;02:39;"Friends."
02:39;02:42;"Seinfeld plus Nirvana is Foo Fighters."
02:43;02:44;"Mmm, I don't know about that."
02:44;02:47;"Well, they brought more humor than Nirvana."
02:47;02:52;"Yeah, it all depends on the dosage."
02:52;02:54;"Seinfeld plus Nirvana."
02:54;02:56;"I'm still thinking that one over."
02:56;03:02;"Seinfeld plus Nirvana is The Curse on Showtime."
03:02;03:06;"The Nathan Fielder, Benny Safdie program."
03:06;03:06;"I like that."
03:06;03:07;"Yeah."
03:07;03:08;"That works."
03:08;03:08;"That tracks."
03:08;03:11;"Seinfeld minus Taylor Swift, True Detective, season four."
03:11;03:12;"[laughs]"
03:12;03:14;"Just throw that out there."
03:14;03:15;"Love it."
03:15;03:19;"Oh yeah, I like we're doing addition and subtraction."
03:19;03:21;"We should do multiplication and division too."
03:21;03:25;"Or Nirvana plus Taylor Swift, you could say is Billie Eilish."
03:25;03:26;"There you go."
03:26;03:26;"Accurate."
03:26;03:30;"I feel like Dave Grohl said she's the Kurt Cobain of her generation."
03:30;03:33;"And then she's a pop star."
03:33;03:35;"Taylor Swift is a pop star."
03:35;03:38;"Taylor Swift minus Nirvana, Starbucks."
03:38;03:39;"Ooh."
03:39;03:40;"The coffee chain?"
03:40;03:41;"Yeah, the popular."
03:41;03:42;"The popular coffee chain."
03:42;03:43;"Yeah, yeah."
03:43;03:44;"I can see that."
03:44;03:47;"It's getting abstract, but I'm with it."
03:47;03:47;"I'm with it."
03:47;03:50;"Starbucks plus Nirvana."
03:50;03:51;"Starbucks plus Nirvana."
03:51;03:54;"I mean, that's what I hope Vampire Weekend is."
03:54;03:59;"I'm not saying we got there, but that's always been my goal."
03:59;04:00;"That's a hell of a mission statement."
04:00;04:02;"Yeah, but that's, you know, that's a pie in the sky."
04:02;04:03;"[laughs]"
04:04;04:07;"♪ In times of war, the educated class knew what to do ♪"
04:08;04:12;"♪ In times of peace, their pupils couldn't meet your bed blooms ♪"
04:12;04:16;"♪ 400 million animals competing for the zoo ♪"
04:16;04:20;"♪ It's such a bleak sunrise ♪"
04:20;04:27;"♪ Untrue, unkind, and unnatural ♪"
04:27;04:35;"♪ How the cruel with time becomes classical ♪"
04:37;04:40;"♪ I know that war's far-shak-shake ♪"
04:40;04:43;"♪ This burning fire's break is clear ♪"
04:43;04:45;"♪ Something's gonna change ♪"
04:45;04:47;"♪ And when it does ♪"
04:47;04:52;"♪ Which classical remains? ♪"
04:52;04:56;"Now, because this is a banked episode,"
04:56;04:58;"we may not know who won the Super Bowl."
04:58;05:02;"That probably would have some impact on this conversation."
05:02;05:06;"And we don't know if the halftime show"
05:06;05:09;"was actually a new episode of Seinfeld,"
05:09;05:12;"which we've really been hoping for."
05:12;05:16;"But Seinfeld, I think it's fair to say in this room,"
05:16;05:21;"Jake is the most decidedly not a Taylor Swift fan."
05:21;05:26;"I've definitely connected with some of her material over the years."
05:26;05:27;"I haven't kept up."
05:27;05:29;"She's very prolific."
05:29;05:34;"But you, so I'm somewhere in between, but you are a Swifty."
05:35;05:37;"Yeah, and you know, I've never, going into the episode"
05:37;05:41;"where it was sort of revealed that she was at the top of my Apple Music"
05:41;05:45;"wrapped last year, I hadn't really considered myself a Swifty,"
05:45;05:48;"you know, as such in name."
05:48;05:50;"But I, you know what?"
05:50;05:52;"I embrace the brand and sure, I'll wear it."
