Start Timestamp;End Timestamp;Transcript
00:00;00:07;"Time crisis returns, and this time, we've got Olympics fever,"
00:07;00:11;"as the Olympics rage down in Rio de Janeiro, Brazil."
00:11;00:16;"Jake and I talk about the effect it has on the American psyche."
00:16;00:20;"We also highlight other aspects of health and fitness."
00:20;00:24;"We revisit the music of 1984."
00:24;00:28;"We'll hear a lot of great tracks from the Olympic host country, Brazil."
00:28;00:30;"This is..."
00:30;00:34;"Time Crisis with Ezra King."
00:34;00:38;"B-B-B-B-B-B-B-B-Sport One."
00:38;00:43;"I said goodbye, all of those great romances"
00:43;00:47;"They were a felt wobbly leap"
00:47;00:50;"Of my rightful chances"
00:50;00:58;"My picture clear, everything seemed so easy"
00:58;01:01;"And so I dealt you the blow"
01:01;01:05;"When the bus had to go"
01:05;01:09;"How it's different, I want you to know"
01:09;01:12;"One of us is crying"
01:12;01:15;"One of us is lying"
01:15;01:20;"Even only there"
01:20;01:25;"Staring at the ceiling"
01:25;01:29;"Wishing she was somewhere else instead"
01:29;01:31;"Mmm, hear that Jake?"
01:31;01:32;"Yep."
01:32;01:34;"I'm eating some Cracker Jacks."
01:34;01:35;"And Doritos?"
01:35;01:39;"Not Doritos, because I feel like in the past few shows,"
01:39;01:42;"I really hit a wall around the 90 minute mark."
01:42;01:43;"Yep."
01:43;01:45;"And I need to eat some Doritos, but I want to start off with some Cracker Jacks."
01:45;01:47;"And also just had an idea."
01:47;01:50;"We knew we were going to talk about the Olympics on Today's Time Crisis,"
01:50;01:54;"because the Olympics are going on, everybody's got Olympics fever."
01:54;01:57;"I think we should make the entire show about sports."
01:57;01:58;"Great."
01:58;01:59;"So this is a sports show."
01:59;02:00;"Okay."
02:00;02:02;"For me, I include sports, health, and fitness."
02:02;02:03;"Sure."
02:03;02:04;"I just went camping."
02:04;02:05;"That's right."
02:05;02:06;"Is that considered a sport?"
02:06;02:07;"No."
02:07;02:08;"What is it?"
02:08;02:09;"An activity?"
02:09;02:11;"Yeah, it's a leisure activity."
02:11;02:12;"Hiking is a sport."
02:12;02:14;"Yeah, it's athletic, it's not a sport."
02:14;02:15;"Yeah, whatever, it's health and fitness."
02:15;02:16;"Okay."
02:16;02:18;"I've always been curious about this, because as long as I've known you,"
02:18;02:20;"you've really been into the great outdoors."
02:20;02:21;"Uh-huh."
02:21;02:24;"And I've been mocked mercilessly."
02:24;02:27;"I've always had friends who were more into the great outdoors than me."
02:27;02:28;"Yeah."
02:28;02:30;"Even going back to childhood."
02:30;02:33;"I remember my friend Andre growing up, his family was also really into camping."
02:33;02:36;"And any time I would end up in the wilderness with him,"
02:36;02:39;"I'd always complain a lot, and he would always call me a suburban slicker."
02:39;02:40;"Yep."
02:40;02:43;"My dad supposedly doesn't even know how to swim."
02:43;02:44;"Whoa."
02:44;02:46;"Not a very outdoorsy family."
02:46;02:48;"So I've always felt a little disconnected from the great outdoors."
02:48;02:53;"So for listeners like me who maybe have never been to the woods,"
02:53;02:57;"don't enjoy the majesty of nature, what's it all about?"
02:57;03:01;"It's dealing with hardship in order to get a reward."
03:01;03:06;"And so if you have to, like, hike for eight miles with a lot of weight on your back,"
03:06;03:10;"and then you finally get to the awesome spot that isn't accessible by car,"
03:10;03:15;"you make a campfire, you're with your friends, everything is just, like, heightened."
03:15;03:19;"Right, so because you're getting that Instagram picture that nobody else got."
03:19;03:21;"Well, in this day, that is an added bonus."
03:21;03:22;"You're not wrong."
03:22;03:24;"Right, because everybody and their mother comes to L.A."
03:24;03:27;"and stands in front of the street lights in front of LACMA,"
03:27;03:32;"but you're going three to four hours out of your way to some weird clearing up a mountain,"
