Start Timestamp;End Timestamp;Transcript
00:00;00:10;"Time Crisis. So much to talk about. We're talking soul movies, Luke Holmes, Luke Bryant, all this."
00:10;00:24;"Plus, the word deep, the word groovy, and the phrase far out. This is Time Crisis with Ezra Koenig."
01:14;01:22;"Time Crisis, back again. Jake, what's up? Not much. Just getting situated here. Just crushing a turkey sandwich."
01:22;01:27;"You know, I remember hearing stories about radio professionals that would show up"
01:28;01:34;"20 seconds before they went on air. Yeah. And just be like, immediately just like get into gear and"
01:34;01:39;"just like go. Well, it's kind of like that movie talk radio, just like all this going on behind the"
01:39;01:44;"scenes and just being like, no, I'm not going to do it. No, you tell him I'm not doing it. All right."
01:44;01:49;"Welcome back here. All right, Matt. Like, yeah. And you're on in three, two, one. And then like, yeah,"
01:49;01:57;"I'm not that. But yeah, I'm just finishing a turkey sandwich, settling in. Excited for some"
01:57;02:04;"old school banked Epps. Yes, this is a banked Epp, full disclosure, but that doesn't mean it's any"
02:04;02:09;"less fresh. You have no idea when we recorded this, it could have been any time in the past"
02:09;02:17;"30 years. This is, there's like a Neil, did you listen to that Neil Young album? That was like,"
02:17;02:22;"he had a banked album from the mid seventies called Homegrown. Do you check that out?"
02:22;02:27;"I did. Yeah. It's like a full lot, like album. He chose not to release. Is it good?"
02:27;02:31;"Yeah. I'd heard a few of the songs. I think they crept on the other things."
02:31;02:37;"Oh, okay. But yeah, it's any good. I mean, honestly, I don't, it's, I listened to it once,"
02:37;02:42;"like when was that? Two years ago, it came out. That's always a psychotic thing of like recording"
02:42;02:46;"a full album and just being like, nope. I can't even imagine that. But I guess if you're Neil"
02:46;02:51;"Young, you'd like bang out an album and you'd write the songs over like three weeks and then"
02:51;02:55;"you bang it out in like three days. If it's truly just like a month of output,"
02:55;03:00;"then I guess that's not a big deal. I mean, yeah, he was releasing like at least an album a year"
03:00;03:03;"in that era. Now I'm very curious about that record. Should we throw it on?"
03:03;03:05;"Yeah. Let's listen to some Homegrown."
03:05;03:15;"So just to be clear, this bank time crisis was recorded in 1975 and using our kind of music"
03:15;03:21;"industry show biz connections, we're listening to an album that Neil Young just made, which he told"
03:21;03:36;"us he's not going to release. This is recorded in a cabin in the hills above Malibu, June of 75."
03:36;03:42;"Neil said we could play some on our internet radio show. He said, whatever the f**k that is,"
03:42;03:47;"as long as it's a banked up for minimum 46 years."
03:47;03:49;"Well, this was released in 2020."
03:49;03:52;"Yeah, no, full lost album."
03:52;03:56;"Uh, material recorded between June of 74 and January 75."
03:56;03:57;"Okay."
03:57;04:02;"The album was recorded after the release of On the Beach and before the sessions for Zuma."
04:02;04:04;"Great run for Neil."
04:04;04:09;"Oh, man, a hell of a run. The album was compiled and prepared for release in 75. Instead,"
04:09;04:16;"Tonight's the Night was released in its place and Homegrown remained unreleased for decades."
05:10;05:14;"That could be an interesting banked up. I don't know how we do it. I don't think me and Jake"
05:14;05:20;"would be able to keep up the shtick too long, but if we actually made like a retro time crisis,"
05:20;05:23;"where we were like, because we've joked about it in the past, we're just like,"
05:23;05:27;"oh yeah, in time crisis in 1991 when we had Jerry on."
05:28;05:29;"Yeah. Like when we..."
05:29;05:31;"Public community radio in Berkeley."
05:31;05:36;"Exactly. We used to be on the Berkeley station. What is it like KALX or something?"
05:36;05:37;"Or KPFA."
05:37;05:43;"KPFA. Maybe we'd have to like hire some actors and just be like, uh, this is a sweet chili heat"
05:43;05:49;"world premiere of a full lost time crisis episode. It would actually be funny if our voices were"
05:49;05:54;"older. We get to like crunchy old dudes in like 91. They're just like, what's up brother?"
05:56;06:00;"Now to do what we're going to say, like, how would you do voices in 1991? I guess you could"
06:00;06:05;"do it as like old heads. Cause if we were doing like a fictional episode from the mid seventies,"
06:05;06:08;"we'd be like, oh, right, man. Like, right."
06:08;06:13;"Yeah. I think they'd be old-ish. Yeah. But the funny thing is they wouldn't even be that old."
06:13;06:18;"Yeah. So they'd be like, they'd be like my age now. Yeah. Basically guys in their mid forties"
06:18;06:24;"in 91. Yeah. Not too old, but actually my dad was 44 in 91."
06:24;06:25;"Oh, perfect."
06:25;06:27;"Cause he's 30 years older than me."
06:27;06:28;"Is your dad's name, John?"
06:28;06:29;"Yeah."
06:29;06:32;"Just like you technically."
06:32;06:34;"I am a junior."
06:34;06:39;"Maybe the backstory is that your dad started it. Your dad started time crisis."
06:39;06:45;"Well, we've talked about how this is a legacy, uh, show. So it was hosted by our parents. You"
06:45;06:52;"know, my dad, my dad was the, uh, you know, on air producer Seinfeld's dad was doing social."
06:52;06:54;"I don't, I guess what would social."
06:54;07:00;"Seinfeld's dad, Jerry Seinfeld did social media. He's pretty busy in the nineties."
07:00;07:03;"He was designing all the newspaper advertisements that would run in the local."
07:03;07:11;"Right. I think manning the phone lines to probably the letter based fan mail that would come in."
07:11;07:15;"And he was sending out the newsletter, the quarterly newsletter."
07:15;07:20;"So he was just recording record. Like he'd recorded tonight's night, uh, in 73 and it"
07:20;07:22;"was unreleased until 75."
07:22;07:23;"Really?"
07:23;07:28;"He recorded tonight's the night before on the beach, but released it after."
07:28;07:28;"Whoa."
07:28;07:32;"I think you're right. I think he would work quickly."
07:32;07:35;"Yeah. I mean like how many takes do you think they were doing of like the song tonight's the"
07:35;07:37;"night that could be like one take."
07:37;07:39;"Yeah. Not, not a lot."
07:39;07:43;"Crazy horse was dialed in, man. Show him the song, run it a few times. Like let's record this."
07:43;07:48;"And also like he, uh, yeah, he's such a great singer too. I was listening to"
07:49;07:54;"a live album from the seventies that they just put out this year called young Shakespeare."
07:54;07:55;"Oh wow."
07:55;07:59;"And just listening to him. It's just like Neil with an acoustic guitar, like early seventies."
07:59;08:03;"He's like cracking jokes with the audience and just voice sounds excellent. You could"
08:03;08:06;"see him just being like, like a one take dude."
08:06;08:10;"Bruce Barry was a working man. He used to, I love that."
08:10;08:14;"Yeah."
08:14;08:17;"That's a great song. I never really got into the rest of that album."
08:17;08:18;"Oh really dude?"
08:18;08:22;"I love on the beach. I love Zuma and I love the song tonight's the night."
08:22;08:24;"Clearly I'm missing something."
08:24;08:28;"Yeah. Tired eyes is the one that really trips me out on that one."
08:28;08:29;"I was listening to a little tired eyes."
08:30;08:32;"Well, he shot four men in a cocaine deal."
08:32;08:41;"He left a mine in an open field."
08:41;08:49;"Full of old cars, bullet holes in the mirror."
08:49;08:55;"He tried to do his best, but he could not."
08:59;09:01;"Please take my advice."
09:28;09:32;"Neil Young is very, he's a very fascinating vibe. It's a very specific world."
09:32;09:34;"Yeah. Where do you even start? I mean,"
09:34;09:38;"I guess he's like a lot of people where he had, he had those like early"
09:38;09:42;"giant songs, like heart of gold, like classic rock radio staple,"
09:42;09:46;"but he is just like a weirdo at the end of the day. You know what I mean?"
09:46;09:46;"Yeah."
09:46;09:52;"He really rides that line well, just being like a classic, great North American songwriter,"
09:52;09:55;"but then also just like really on some different."
09:56;10:01;"I mean, he didn't seem to really care about hits. I wonder like after like,"
10:01;10:06;"like his harvest was like a huge album, maybe like a number one record. And yeah,"
10:06;10:09;"exactly. Like you said, heart of gold and old man were big hits,"
10:09;10:17;"but it's like, I wonder if he was like trying to generate hits late in the later decades."
10:17;10:22;"I mean, on the beach and tonight's the night really don't feel like it. He was trying to like"
10:22;10:31;"repeat the success of harvest. I mean, comes a time is very palatable and domestic."
10:31;10:35;"Maybe by the late eighties, he, at least after making his kind of genre albums,"
10:35;10:41;"he at least had a feeling of, I want to get back to basics and keep on rocking in the free world"
10:41;10:43;"and that stuff. But yeah, it was, he trying to have hits."
10:43;10:47;"I think harvest moon was very much like deliberately, like I'm going to"
10:47;10:50;"plug into that vein that people love."
10:50;10:51;"Right."
10:51;10:55;"Cause he made harvest moon in like early nineties. That's like 91 or 92."
10:55;11:00;"And obviously it like references his huge record from 20 years prior. And it's like in that mode."
11:00;11:01;"Back to the harvest."
11:01;11:02;"Gorgeous songs."
11:02;11:09;"Harvest moon is one of the great, like late period signature songs of like,"
11:09;11:17;"you know, a true career artist. Beautiful song. And also like, you know, there's like that kind"
