Start Timestamp;End Timestamp;Transcript
00:00;00:08;"Time Crisis, back once again. Boy do we have some news to catch up on. We gotta talk about"
00:08;00:15;"Duncan, Duncan Donuts. We gotta talk about Stake 'Em's and their social media presence."
00:15;00:21;"We gotta talk about Lady Gaga and Bradley Cooper and their new film A Star is Born."
00:21;00:27;"All this, plus much more Jim Morrison, on this week's Time Crisis."
00:27;00:33;"Ezra King. B-B-B-B-B-B-B-B-Sport One."
01:19;01:23;"Time Crisis back again. We're gonna get right into it today. We got a lot to get through."
01:23;01:27;"TC78. This is a major time crisis. Just a lot of time"
01:27;01:31;"crisis-y stuff has been happening in the world. But Jake, you were just saying"
01:31;01:35;"something interesting before the show started. That even though"
01:35;01:39;"it might be played out, you still love the film The Big Lebowski with all"
01:39;01:43;"of your soul. -Yeah. I mean, I was saying it's played out to"
01:43;01:47;"do long, extended quotes from the film. Because I feel like"
01:47;01:51;"everyone in my life, including my parents, have that film memorized."
01:51;01:55;"-Yeah. -And so we just got a new"
01:55;01:59;"rug in our little TV room. And I was like,"
01:59;02:03;"""Hannah, I'm saying this completely sincerely. It's also"
02:03;02:07;"sort of a reference. But honestly, the rug ties the room together."" -It really does."
02:07;02:11;"-And just like an eye roll. -Right. -I mean, because I'm doing Lebowski"
02:11;02:15;"quotes daily. It is my favorite film. And"
02:15;02:19;"most of my friends are on that wavelength of having it memorized."
02:19;02:23;"So I'll make the most subtle reference. And that's how we got into this"
02:23;02:27;"before the show started. -Just making a subtle Lebowski reference."
02:27;02:31;"-Oh, a friend of ours' car was broken into. -Right. I mean, that's one of the--"
02:31;02:35;"-And I was like, ""Wouldn't hold that much hope for that tape deck."" -I think over the past few years,"
02:35;02:39;"even the concept of quoting movies has played out."
02:39;02:43;"-Yeah. -Even just quoting movies is reminiscent of"
02:43;02:47;"another era. -Why is that, you think? -I think there's been an"
02:47;02:51;"association with nonstop movie quoting as being"
02:51;02:55;"a fratty thing to do. -Oh, interesting. Fratty?"
02:55;02:59;"-You might think that everybody more or less likes movies."
02:59;03:03;"They might have wildly different tastes. -Sure. -So you would think that whoever likes movies"
03:03;03:07;"would quote the movies that they like. Maybe for you it's Big Lebowski."
03:07;03:11;"Maybe for somebody else it's Avengers Infinity War."
03:11;03:15;"-51st Date. -Which is a deeply unquotable film. -Well, I guess there's one quote that people"
03:15;03:19;"always say. What is it? ""Mr. Stark, I don't feel so good."""
03:19;03:23;"Whack quote. Come on. But anyway, I think there's almost a stereotype"
03:23;03:27;"of a frat guy who just all he can do is quote movies. -I just think it's more like"
03:27;03:31;"dorks. Which I guess frat guys are dorks. -Frat guys are the nerdy dorks."
03:31;03:35;"-A different version of dorks. Because I was a dork"
03:35;03:39;"in high school and we quoted Ghostbusters"
03:39;03:43;"and Back to the Future nonstop. And as discussed on"
03:43;03:47;"TC episode 72, my high school"
03:47;03:51;"yearbook quote was from Ghostbusters, ""Slow down and chew your food."" -Deep cut."
03:51;03:55;"A deep cut quote. -Deep cut. -But here's the thing. I love that you"
03:55;03:59;"still ride for the Big Lebowski because I think something happens when something becomes"
03:59;04:03;"a really iconic cult. It's like happening with Rick and Morty now."
04:03;04:07;"Where people are really into it and ride for it. And then it becomes a stereotype"
04:07;04:11;"of the type of person who's obsessed with that is so annoying. -Right. -And then"
04:11;04:15;"suddenly it casts this weird shadow on the thing itself. -Which it shouldn't."
04:15;04:19;"-Which it shouldn't. So I've watched some Rick and Morty and I enjoyed"
04:19;04:23;"it. But based on what I've taken in from the internet in the past"
04:23;04:27;"year, a lot of the people that I think are cool make a lot of snide remarks"
04:27;04:31;"about these straw men who are so into Rick and Morty"
04:31;04:35;"and are so annoying. -I don't get it. I love that show."
04:35;04:39;"I see people referring to"
04:39;04:43;"that. -Pickle Rick. -Yeah, people make fun of Rick and Morty fans. I'm like,"
04:43;04:47;"""It's a good show. What's your problem?"" -Well that's Jake. -You guys are overthinking it. -Because you're"
04:47;04:51;"actually cool. -Am I? -You're not fashionable but you're cool."
04:51;04:55;"You don't follow the trends of the day."
04:59;05:04;"♪ I'm free to do what I want in the old town ♪"
05:04;05:11;"♪ I'm free to do what I want in the old town ♪"
05:11;05:19;"♪ So love me, hold me, love me, hold me ♪"
05:19;05:26;"♪ 'Cause I'm free in the old town to get what I want ♪"
05:27;05:32;"♪ I'm free to sing my song though it gets out of town ♪"
05:32;05:40;"♪ I'm free to sing my song though it gets out of town ♪"
05:40;05:48;"♪ So love me, hold me, love me, hold me ♪"
05:48;05:56;"♪ 'Cause I'm free in the old town to get what I want ♪"
05:56;06:01;"♪ I'm free to sing my song though it gets out of town ♪"
06:01;06:08;"♪ I'm free to sing my song though it gets out of town ♪"
06:23;06:28;"♪ I'm free to sing my song though it gets out of town ♪"
06:28;06:35;"♪ I'm free to sing my song though it gets out of town ♪"
06:50;06:55;"♪ I'm free to sing my song though it gets out of town ♪"
06:55;07:02;"♪ I'm free to sing my song though it gets out of town ♪"
07:18;07:23;"♪ I'm free to sing my song though it gets out of town ♪"
07:23;07:30;"♪ I'm free to sing my song though it gets out of town ♪"
07:46;07:51;"♪ I'm free to sing my song though it gets out of town ♪"
07:51;07:58;"♪ I'm free to sing my song though it gets out of town ♪"
08:14;08:17;"- From time to time versus the guy who's obsessed with"
08:17;08:20;"how lame it is to quote movies, I think I'll go with the guy"
08:20;08:22;"who just quotes that movie that he likes."
08:22;08:25;"- This is a sort of a tangent, it's semi-related,"
08:25;08:27;"and maybe we're skating on thin ice here."
08:27;08:28;"- Uh oh."
08:28;08:31;"- Why do people hate Elon Musk all of a sudden?"
08:31;08:32;"- Oh God."
08:32;08:34;"- Because the guy makes the best cars,"
08:34;08:37;"I mean I don't own a Tesla, but those cars rule,"
08:37;08:40;"and there's zero emissions, and then I saw something"
08:40;08:43;"online today where Kanye was at some art school"
08:43;08:44;"or something and he was like--"
08:44;08:46;"- Leave Elon, I saw that, he's standing on some labels."
08:46;08:49;"- People were clowning on him for smoking weed on Rogan."
08:49;08:50;"(laughing)"
08:50;08:53;"And I'm like, this is tight, what's the problem?"
08:53;08:55;"- Okay, well, I guess there's a lot to unpack there."
08:55;08:56;"- I don't know the full context."
08:56;08:59;"- You know why people are souring on Kanye now, obviously."
08:59;09:00;"- Of course."
09:00;09:01;"- All right, so that's one thing."
09:01;09:05;"With Elon Musk, here's a few sentiments that I've seen."
09:05;09:07;"Yeah, hating on Elon Musk for smoking weed is whack."
09:07;09:09;"- Well, I thought of it because of Lebowski too,"
09:09;09:11;"because it's like, he was so cool for a while,"
09:11;09:13;"and then all of a sudden it became played out."
09:13;09:14;"- Flipped."
09:14;09:15;"- He just flipped."
09:15;09:20;"- I think, he has his fanboys, but you know what,"
09:20;09:23;"maybe it's because he was seen as the cool CEO for a second"
09:23;09:27;"that more people started to wake up and started to be like,"
09:27;09:29;"no CEOs are cool."
09:29;09:32;"- Look, I'm not gonna go to, I don't know the facts,"
09:32;09:35;"I just have a very cursory knowledge of him,"
09:35;09:37;"and I just was like, I remember just tracking that"
09:37;09:41;"on the internet, that all of a sudden the winds shifted"
09:41;09:43;"with Elon."
09:43;09:45;"- If it's because he smoked weed, I think that's lame,"
09:45;09:48;"'cause you know who doesn't smoke any weed"
09:48;09:49;"or drink any alcohol?"
09:49;09:51;"President of the United States, Donald J. Trump."
09:51;09:52;"- D.J. Trump."
09:52;09:54;"- Didn't we get an email or something, again,"
09:54;09:56;"there's been so much time crisis-y stuff in the news,"
09:56;10:01;"didn't Donald Trump like cheers with a Diet Coke at the UN?"
10:01;10:02;"Does that sound familiar?"
10:02;10:03;"- That sounds amazing."
10:03;10:05;"- I don't think that's an email we got."
10:05;10:08;"I mean, that sounds like something that happened,"
10:08;10:09;"but I don't remember it."
10:09;10:12;"- Man, we have so many time crisis go-to topics."
