Start Timestamp;End Timestamp;Transcript
00:03;00:05;"Time Crisis 5."
00:05;00:08;"Can you believe it? Our fifth episode already."
00:08;00:10;"This is an emotional episode of Time Crisis."
00:10;00:14;"No big time celebs, just good friends and family"
00:14;00:17;"discussing pop culture and music and our lives."
00:17;00:21;"I'll be joined by Jake Longstreth, talking about Guided by Voices,"
00:21;00:24;"as well as Ethan Silverman of Terrible Records."
00:24;00:27;"In the first half hour, my own flesh and blood, my sister Emma, will stop by."
00:27;00:32;"Get ready for Time Crisis with Ezra Koenig."
00:45;00:48;"All my rightful chances"
00:48;00:51;"My picture clear"
00:51;00:55;"Everything seems so easy"
00:55;00:59;"And so I delve to the floor"
00:59;01:02;"One of us had to go"
01:02;01:07;"Now it's different, I want you to know"
01:07;01:10;"One of us is crying"
01:10;01:12;"One of us is lying"
01:12;01:17;"In a lonely bed"
01:17;01:23;"Staring at the ceiling"
01:23;01:30;"Wishing she was somewhere else instead"
01:30;01:32;"One of us is gone..."
02:06;02:28;"♪ Moon upon a hill ♪"
02:30;02:35;"♪ As the day dissolves ♪"
02:35;02:40;"♪ With my pencil turning moments into light ♪"
02:40;02:47;"♪ High above ♪"
02:47;02:52;"♪ In the violet sky ♪"
02:52;02:56;"♪ A silent silver plane ♪"
02:56;03:00;"♪ It draws a golden chain ♪"
03:00;03:04;"♪ One by one ♪"
03:04;03:08;"♪ All the stars appear ♪"
03:08;03:13;"♪ As the great winds of the planet spiral in ♪"
03:13;03:21;"♪ Spinning away ♪"
03:21;03:25;"♪ Like the night sky and I ♪"
03:25;03:30;"♪ In the pale, ill-insect storm ♪"
03:30;03:35;"♪ Constellations fall on a hill ♪"
03:35;03:42;"♪ Under a raven sky ♪"
03:42;03:47;"♪ I have no idea exactly what I've drawn ♪"
03:47;03:54;"♪ Some kind of change ♪"
03:54;03:59;"♪ Some kind of spitting away ♪"
03:59;04:03;"♪ With every single line ♪"
04:03;04:07;"♪ Moving further out in time ♪"
04:22;04:45;"♪ And now ♪"
04:45;04:49;"♪ As the pale moon rises ♪"
04:49;04:53;"♪ In the sky ♪"
04:53;04:57;"♪ In the sky ♪"
04:57;05:02;"♪ The fall ♪"
05:02;05:06;"♪ In my pale blue eyes ♪"
05:06;05:10;"♪ In the sky ♪"
05:10;05:14;"♪ In the sky ♪"
05:14;05:18;"♪ And there ♪"
05:18;05:23;"♪ As the world rolls round ♪"
05:23;05:27;"♪ In the sky ♪"
05:27;05:31;"♪ In the sky ♪"
05:31;05:35;"♪ I draw ♪"
05:35;05:39;"♪ But the lines move round ♪"
05:39;05:43;"♪ In the sky ♪"
05:43;05:48;"♪ In the sky ♪"
05:48;05:52;"♪ And there ♪"
05:52;05:56;"♪ As the crane is placed ♪"
05:56;06:00;"♪ In the sky ♪"
06:00;06:05;"♪ In the sky ♪"
06:05;06:09;"♪ I draw ♪"
06:09;06:13;"♪ But by drawing things ♪"
06:13;06:17;"♪ In the sky ♪"
06:17;06:21;"♪ In the sky ♪"
06:21;06:25;"♪ And now ♪"
06:25;06:30;"♪ As the earth sun dies ♪"
06:30;06:34;"♪ In the sky ♪"
06:34;06:38;"♪ In the sky ♪"
06:38;06:40;"♪ I draw ♪"
06:40;06:44;"- Welcome to Time Crisis, Volume Five."
06:44;06:48;"That was Brian Eno and John Cale with Spinning Away."
06:48;06:49;"I am still out here in LA."
06:49;06:51;"I thought I'd be back to New York by now,"
06:51;06:52;"but business has kept me out here."
06:52;06:57;"So that means I'm not joined by Cousin Asher and Despot,"
06:57;06:59;"but we can't wait to get back in the studio"
06:59;07:00;"with these guys."
07:00;07:02;"However, here in LA,"
07:02;07:05;"I am joined by longtime friend of the show,"
07:05;07:06;"Jake Longstreth."
07:06;07:07;"What's up, Jake?"
07:07;07:08;"- Hey, man."
07:08;07:11;"- Also, we have a New York resident in town,"
07:11;07:13;"Ethan Silverman of Terrible Records and Yak Radio."
07:13;07:14;"How's it going?"
07:14;07:15;"- Hey, man."
07:15;07:16;"Good to see you."
07:16;07:17;"- Good to see you."
07:17;07:18;"And also, very briefly,"
07:18;07:19;"'cause you can't stay the whole show,"
07:19;07:20;"we have my sister, Emma Kanig."
07:20;07:21;"What's up?"
07:21;07:22;"- Hey, Ezzie."
07:22;07:26;"- So, Emma, you were just back home in Jersey"
07:26;07:26;"hanging out with our parents."
07:26;07:27;"How was that?"
07:27;07:29;"- It was an experience."
07:29;07:30;"It was fun."
07:30;07:31;"- Yeah?"
07:31;07:34;"- Well, my new boyfriend met our parents."
07:34;07:35;"- How did that go?"
07:35;07:36;"- I think it went very well."
07:36;07:37;"- Yeah."
07:37;07:39;"- They were riffing, laughing."
07:39;07:40;"- Uh-huh."
07:40;07:42;"Did you show him some Jersey stuff"
07:42;07:43;"or some New York stuff?"
07:43;07:44;"- I showed him both."
07:44;07:48;"I showed him some home videos,"
07:48;07:50;"which is a risky move,"
07:50;07:53;"'cause I think I was a very annoying kid, maybe."
07:53;07:54;"- Oh, really?"
07:54;07:57;"- Well, in the videos, I'm just very manic."
07:57;07:58;"- Who was more annoying, you or me?"
07:58;08:00;"- I think me."
08:00;08:01;"- Really?"
08:01;08:03;"- Annoying in different ways."
08:03;08:04;"- Oh, okay."
08:04;08:06;"- What age are you in the video?"
08:06;08:11;"- Well, we were watching a particular vacation at Copake."
08:12;08:13;"- That's a town in upstate New York."
08:13;08:17;"- Yeah, and so I feel like maybe I was four"
08:17;08:18;"and you were eight."
08:18;08:21;"And I was definitely in a phase"
08:21;08:23;"of copying everything that you did."
08:23;08:24;"So there's a part where you're doing like--"
08:24;08:25;"- Oh, I remember that."
08:25;08:26;"- A stand-up comedy bit."
08:26;08:28;"- I do a stand-up comedy routine."
08:28;08:29;"And then my mom's like,"
08:29;08:33;"""Oh, Emma, you should do a stand-up routine."""
08:33;08:34;"And I mean, now that I'm older,"
08:34;08:36;"I know this is really true in the stand-up community,"
08:36;08:39;"that joke stealing is very, very frowned upon."
08:39;08:42;"And then Emma got up and literally did all my jokes."
08:42;08:44;"And she literally did my set almost for a bit."
08:44;08:47;"- But I couldn't understand what was funny about it."
08:47;08:49;"So I was just messing up the words"
08:49;08:52;"and it was very depressing to watch."
08:52;08:53;"- No, that sounds cute."
08:53;08:54;"- Hey, everybody."
08:54;08:55;"Hey, guys."
08:55;08:56;"Hey, everybody."
08:56;08:58;"Boy, this is weird."
08:58;09:01;"I haven't done any stand-up on TV for a while."
09:01;09:02;"I hate doing stand-up."
09:02;09:03;"Don't take it the wrong way."
09:03;09:07;"I just, I hate microphones."
09:07;09:09;"I hate holding them."
09:09;09:10;"I hate dealing with them."
09:10;09:11;"I hate talking to them."
